INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
289,departure,T2E,56400,203,234,"[29611.907181667317, 34284.38386719566, 38951.286505616634, 40578.587176258865, 41073.09546212367, 41402.197285008006, 41932.621909148605, 42466.73075040452, 42920.8417127659, 43294.5900604945, 43389.87629826839, 43957.67246025695, 44397.27373228093, 44941.958173464, 45273.1423638712, 45466.89572796059, 45655.59955300162, 45934.87627304316, 45956.313510058375, 46435.24022763827, 46740.015732035696, 46861.54560786207, 46987.33611695716, 47038.710790974044, 47127.0837295544, 47404.6438460391, 47729.36261904839, 47880.10850617852, 47994.24318686912, 48026.98211301713, 48102.10726523707, 48107.38157625317, 48115.82651164544, 48130.518774687356, 48167.021645772664, 48210.45219244529, 48326.637086279065, 48382.762480887024, 48405.2836469259, 48659.771794489105, 48729.41068587861, 48763.35013441287, 48873.08445000033, 48934.457145581786, 48966.78026057298, 49005.49937358962, 49040.808159151195, 49099.906995860714, 49139.74970088684, 49295.457219233765, 49297.972861210066, 49382.66207505044, 49670.33864874311, 49682.18335359928, 49784.36171738154, 49828.93045693452, 49842.584145205896, 49908.44124951346, 49915.43936496017, 50063.50302803017, 50152.11484141451, 50180.78695969631, 50193.16728660679, 50340.53571545236, 50436.32261918789, 50438.743752821276, 50446.22170214619, 50661.762098051986, 50667.73910090165, 50832.383814133835, 50891.59663862708, 50917.68574404739, 50923.34194932603, 50975.50964678861, 51071.24129209835, 51198.93800408694, 51206.63268541135, 51292.7221436977, 51296.021135707226, 51363.32473716502, 51384.55118592382, 51480.34103441122, 51539.69212681646, 51562.80947510097, 51597.876864057274, 51658.51653776765, 51702.506112047864, 51728.103186221735, 51738.85253835546, 51797.66806018829, 51876.80511634625, 51912.6895955113, 52001.32203621771, 52029.32589804448, 52096.88051233574, 52160.17685671474, 52205.1330530533, 52227.36110999378, 52247.60222126291, 52299.248847529576, 52449.7691343372, 52526.00366165911, 52626.300478659636, 52633.60737719431, 52634.819544938335, 52641.34612362321, 52730.99335431316, 52743.690459613164, 52883.05931103817, 52914.655384208825, 52933.887214080736, 52948.281677794614, 52979.67659232572, 52994.12829812215, 53015.91887005425, 53143.94370861421, 53213.539809998816, 53342.789771206575, 53517.697800862916, 53632.77639789872, 53637.76743043107, 53889.228489465415, 54235.20267931737, 54273.27959572062, 54472.11340902164, 54636.33675167228, 55687.29708100593, 55920.413834198145]","[38996.888819904656, 42625.73887812034, 42964.69798043058, 43480.423778588236, 44041.21883655688, 44157.73646541919, 45145.789244116495, 45730.8014015274, 45735.53882000787, 46106.255159739034, 46206.69741804027, 46809.50090974247, 47146.92614847576, 47556.24672947347, 47934.364461094396, 48172.106072365386, 48801.639232602975, 48966.366516507995, 49067.11112807165, 49333.33570854173, 49492.085681249504, 49799.1100290046, 50332.10019414681, 50545.50812487361, 50618.397334564004, 50759.83921086087, 51350.91270616203, 51437.83216393875, 51726.60449254711, 51754.730382504335, 52018.3123135228, 52364.403364474805, 52448.519872661425, 52449.510353195066, 52623.86315945994, 52639.25953370316, 52676.50074730833, 53457.35057292696, 53475.788461647266, 53544.14853869872, 53639.70774769873, 53832.30127105155, 54014.97882693433, 54549.767274615544, 54797.151596902804, 54831.309435766816, 54875.87482956366, 54980.15114365648, 55005.25537098952, 55047.67162389762, 55116.986820019905, 55404.928768736594, 55468.74056605634]","[46260, 46620, 46620, 47460, 47460, 47460, 49560, 49560, 49560, 49560, 49560, 49740, 49740, 49740, 50820, 50820, 50820, 50820, 52560, 52560, 52560, 53880]","{389: 1, 399: 14, 400: 6, 401: 1, 402: 2, 405: 9, 410: 2, 412: 7, 419: 5, 420: 10, 423: 12, 433: 9, 436: 1, 438: 9, 439: 12, 440: 11, 441: 1, 442: 10, 443: 1, 444: 8, 446: 18, 450: 1, 451: 7, 452: 11, 457: 2, 458: 8, 462: 7, 463: 14, 465: 1, 466: 9, 469: 15, 471: 7, 474: 3}"
290,departure,T2E,49200,160,181,"[26189.847381055937, 26766.74917512802, 30103.891842791814, 30690.949144596834, 33657.56452873728, 34675.41064405844, 34683.5686636232, 35421.77133759257, 36333.47383789167, 36337.523421088175, 36490.083225981034, 36680.582389048875, 36738.595668987626, 36740.027113442426, 37342.982279941345, 37433.21810306539, 37922.40872493029, 37985.9276890393, 38250.66671881856, 38345.35572939537, 38960.720281827016, 39022.33437156964, 39089.89693447794, 39239.99628892241, 39321.02005457908, 39371.758820624826, 39954.19387125327, 40209.25826025043, 40285.88665368926, 40358.72089381967, 40444.61924875862, 40484.027947697134, 40773.049623732324, 41154.56048267027, 41155.95438284567, 41206.23674860404, 41225.93977063263, 41243.45764479138, 41486.03191703083, 41538.98940218697, 41578.92469780399, 41722.3187438046, 41746.00998270309, 41966.51768413063, 42190.51580980808, 42264.65590794091, 42489.6022448686, 42489.778054474285, 42501.24712134451, 42602.23126164013, 42876.39721834469, 42988.47059999952, 43032.65151329466, 43049.72194583562, 43111.75469273695, 43136.611931536485, 43175.51449613955, 43202.364137882985, 43380.554960914604, 43707.9659601897, 43792.50093553576, 43814.609515958946, 43931.58177926047, 43938.0753385584, 43941.10246081764, 44099.8859413831, 44150.072692850554, 44173.31868978447, 44222.243161692466, 44273.87081667202, 44342.156367789605, 44345.77451575252, 44364.55146114274, 44450.02593693048, 44566.839376706565, 44603.09043479537, 44607.94558294706, 44623.16407922153, 44765.212980027565, 44835.56978177001, 44857.42865956265, 44965.34876612844, 45037.974279633054, 45094.98346319964, 45112.51468278105, 45161.56005340548, 45455.728213826136, 45638.42349926078, 45742.45062775225, 45834.407123552024, 45975.00239359693, 46034.53483725897, 46128.86202165631, 46338.80408041156, 46591.403120418545, 46779.7666436075, 47200.70168395419, 47515.627068612564, 48939.04752512134]","[33079.41754807889, 37033.871611386676, 37478.01197957386, 37645.18272866259, 37645.31910104778, 39671.61706795837, 39734.7457019042, 39972.29633452686, 40224.28058290029, 40536.63039387306, 41231.15564583075, 41504.407778724126, 42070.52250351688, 42109.60158088619, 42260.778540490704, 42713.81770890373, 42927.781689819, 43170.614147382556, 43196.55997103979, 43584.12515947042, 43647.32157723544, 44044.49665609265, 44547.02171612656, 44650.834693497636, 45048.86214356677, 45348.615593098075, 45418.19627517656, 45526.925569608924, 45530.99489584442, 45642.36152660667, 45666.74843202582, 46083.958314160154, 46206.97873204721, 46241.76680172199, 46393.13209102332, 46502.976326779855, 46765.68326693873, 46797.92840276725, 47246.94229184166, 47819.629090639806, 48987.8655419676, 49329.78572878155, 50344.754557453794]","[38880, 38880, 39420, 39420, 41940, 44220, 44220, 44220, 44220, 44280, 44880, 46260, 46260, 46260, 46260, 46620, 46620, 47460]","{309: 8, 310: 4, 312: 6, 314: 7, 316: 3, 318: 5, 323: 2, 325: 1, 327: 9, 330: 6, 332: 1, 333: 5, 337: 7, 338: 8, 340: 7, 341: 7, 342: 3, 344: 1, 345: 6, 347: 6, 349: 4, 350: 1, 351: 2, 352: 6, 354: 7, 356: 8, 358: 11, 361: 2, 363: 4, 364: 1, 365: 3, 371: 5, 372: 7, 373: 1, 378: 8, 379: 2, 383: 1, 390: 6}"
291,departure,T2F,42000,50,55,"[21933.37373039073, 33444.57087134471, 34476.52141838057, 34563.695965684674, 34832.62719681178, 35103.28180216777, 35327.99887480058, 35489.249354195876, 35499.71685405337, 35511.05057991278, 35620.339020341606, 35647.80626004981, 35781.90781755169, 36212.41186964241, 36432.698659500995, 36634.395019828, 36707.492378159994, 36774.156272553475, 37020.0065814221, 37188.881427354485, 37555.29899912684, 37742.78220837394, 38413.84447141862, 38490.90495825447, 38812.779113147, 38915.626016851165, 39188.99249316116, 39808.06924353831, 40634.93480155233, 41010.61899466565, 41109.206784816335, 41268.89767207568]","[28566.566071902787, 35778.16644941837, 37291.51362241826, 37668.78602778191, 38005.051817771506, 38518.16334146044, 39054.146177146264, 39231.56265047172, 39580.861179852785, 40679.06381471491, 41248.52678138239, 41411.86647446592, 41997.48065957255]","[32760, 33060, 35340, 36780, 39420]","{205: 6, 214: 3, 215: 2, 218: 4, 222: 2, 231: 1, 232: 2, 237: 1, 242: 3, 246: 3, 249: 3, 253: 3, 261: 1, 268: 4, 275: 1, 280: 2, 283: 4, 284: 4, 286: 3, 288: 3}"
292,departure,T1,47400,211,6,"[18359.48256823661, 22138.88431551208, 29580.76741056884, 30782.18438655988, 30895.35096666889, 31452.078895767536, 33992.636061945974, 34203.857921939816, 34357.07297547658, 35406.41520475278, 35853.942832727094, 36054.83746513798, 36325.710055501906, 36382.07937599368, 36409.09169017888, 36957.961259038406, 37134.53441797589, 37591.14536785351, 37657.79548480906, 37737.378788229646, 38178.34749588785, 38490.64512484713, 38759.103283478675, 38772.12025482264, 38921.6166766116, 39041.76235072051, 39081.439866973335, 39090.31417938337, 39140.954028899585, 39279.18284528248, 39293.333032477385, 39344.02781096479, 39394.154989946575, 39534.00639961849, 39891.764392156336, 39910.8747506794, 40012.8122414209, 40158.23000459296, 40166.5726811728, 40237.61294091963, 40327.81786156009, 40395.065086632225, 40450.70730491895, 40465.087788562414, 40559.24797071397, 40571.71323984427, 40607.637899126, 40712.414870655564, 40769.91032180029, 40770.96685537859, 40798.43279245861, 40804.92364729872, 40825.18284240339, 40834.19473940526, 40858.304995340084, 40891.78819036299, 41124.83447091961, 41178.57850436711, 41188.58199054856, 41210.97123982155, 41378.256867416545, 41417.917981846644, 41432.41133797692, 41445.50501167574, 41515.31492078907, 41549.070360521444, 41646.903340429766, 41770.936473627524, 41873.56549627977, 41989.601686618786, 42135.133815886504, 42158.45402464967, 42167.07737256001, 42214.98456958236, 42301.21532991187, 42305.4336410036, 42470.35440969673, 42508.35162023086, 42509.387347128126, 42520.122966339, 42556.53844981673, 42592.977071563764, 42639.80569424459, 42655.248139634496, 42735.403139668095, 42819.451414994284, 42828.43581795342, 42835.75832414997, 42846.29304421108, 42852.774779743115, 42906.84954260809, 42986.174992110384, 43022.18305927914, 43050.46069325931, 43061.538314439626, 43175.65186082187, 43328.72682365617, 43418.30425572465, 43521.35791898764, 43544.201431161804, 43588.32646930174, 43697.0253190198, 43714.11287979259, 43773.013285581095, 43801.58869718648, 43850.54391826056, 43885.704567164255, 43985.66933192761, 44237.95874538912, 44269.230995234975, 44306.31224400079, 44322.30588556966, 44368.20786047728, 44401.24801531459, 44403.88059465213, 44477.189536180915, 44497.61807976195, 44523.65483416709, 44709.58655057966, 44842.12868557486, 44873.6515443469, 45004.786850932964, 45039.59181604777, 45297.541855879106, 45375.35727954909, 45584.083828230665, 45591.602984468635, 46087.94291545073, 46177.23741447981, 46309.10179026476, 46671.3944100637, 47460.39791587947]","[23019.209722697327, 33218.08871154655, 33390.88961304742, 34622.31613133236, 35543.642220774454, 36498.66483035254, 36509.12057892441, 36606.175576168316, 37320.52940842268, 38351.525085862166, 38500.96452374309, 38607.237294708335, 38966.54088874828, 39595.150287896235, 39948.775372492266, 40441.195792924234, 40713.99289018801, 41048.622666412724, 41228.925161595675, 41493.49699565283, 41658.66442773101, 41885.28648522289, 41985.32510976874, 42394.199418195414, 42650.668642000805, 42743.436484575745, 43040.17093512456, 43132.825176494895, 43286.52754390492, 43428.97865605934, 43531.46243413755, 43806.68828340063, 43919.34741305772, 44081.59828303209, 44227.53633511932, 44233.54315199143, 44262.90502509516, 44440.7429704519, 44494.287901932556, 44520.06163928464, 44696.392745401114, 44874.742193427286, 45230.13874158067, 45301.61587231147, 45371.76502513286, 45508.14697884081, 45806.82718220276, 45845.011267346374, 45942.47612236789, 46328.11545841183, 46486.52915490029, 46511.39674228036, 46807.40764850255, 47136.20761327482, 48743.85109388532]","[37320, 37320, 37320, 39180, 39180, 39180, 39720, 42240, 42240, 42240, 42240, 42240, 42240, 42240, 44520, 44520, 44520, 44580, 44580, 45180, 45180, 45180, 45180, 45180]","{293: 1, 304: 1, 319: 3, 336: 1}"
293,departure,T1,42300,186,5,"[17281.719755780046, 23405.678280055006, 25255.841146580176, 25406.322875757036, 27494.999736914295, 28053.82281590756, 28768.894287255676, 28843.513305412096, 29833.11803005861, 30332.04713268019, 30417.67237044631, 30533.08406457362, 30571.82196305589, 30619.05817371676, 31096.47903464422, 31504.21188060403, 32850.65769487251, 32906.63802968059, 33066.04446054653, 33205.851495275165, 33355.77201125436, 33414.31557411689, 33541.56828501443, 33549.68927455528, 34094.30782851198, 34122.6460886297, 34302.5472449901, 34306.64190963784, 34536.97735970944, 34824.04578528119, 34948.768257279386, 34958.45962174071, 34962.323732525314, 35144.66187872169, 35302.50520158452, 35319.20976045143, 35331.16312323736, 35447.463319977396, 35463.60895741704, 35471.27802976811, 35504.720780918164, 35504.74930516392, 35528.32518011381, 35660.83529531646, 35759.29956354075, 35779.65036909574, 35796.12016854629, 35813.475622823644, 35932.348775738545, 35952.01682730964, 35994.38557879306, 35997.15911852718, 36086.80129029268, 36115.82832991055, 36137.199030256954, 36301.2124206714, 36416.86817740522, 36568.30088302909, 36699.116470564746, 36764.23082927133, 36868.38556728264, 36919.71067227223, 36982.87664204688, 37149.737189419284, 37201.02423355625, 37354.22263083721, 37373.830376581485, 37413.84051005419, 37480.80242696155, 37498.45572128615, 37568.409045741195, 37710.25464676248, 37726.18260396864, 37830.55505114879, 37852.5359823987, 37874.119562554224, 37959.311092509655, 38044.076813879125, 38186.55048340124, 38192.485421129655, 38212.57847630245, 38256.89707019068, 38289.54554081663, 38316.8745590812, 38345.28227522263, 38719.806798933474, 38838.17221827256, 38937.23375513529, 38961.08853820958, 38998.955304397736, 39050.55338752486, 39069.141937397726, 39074.870600133894, 39151.813318142085, 39280.841818737994, 39496.91502564746, 39551.96203674281, 39641.13308889521, 39711.58827994773, 39718.9565840219, 39783.955331001205, 39824.89117002702, 39957.66794572886, 39965.2695568392, 39990.864261542025, 40157.17028707994, 40252.6255114134, 40382.439127594465, 40899.01802065635, 41158.02152237264, 41430.15025366699, 41471.42472297533, 42425.82983782022, 45008.579529049224]","[29784.54809240898, 32271.959226170853, 32810.053578992796, 33651.087117636365, 34056.183170125056, 34337.443047880515, 34915.60238644969, 35157.833273054115, 35868.753413156206, 35937.53092652789, 36082.58739919296, 36386.205537118956, 36594.09507098257, 36628.90182173778, 36939.08383823419, 36972.39951112997, 36978.14982676946, 37143.68459565621, 37296.7836580331, 37306.10319869462, 37769.216192588254, 37770.868451954884, 37838.11331699836, 37860.92894570197, 37892.01980308021, 38081.44536346346, 38630.195744041404, 38702.19046443674, 38771.08394199834, 38786.700073466534, 38895.15086802762, 38901.66437767652, 39106.326751238485, 39363.477855942576, 39534.3530007117, 39683.35802684304, 39703.155556464204, 39844.25784267791, 39940.1211705136, 40372.46541584238, 40910.87830607051, 40930.09704296942, 41011.10762517949, 41043.36189116606, 41249.90417511521, 41282.51367029228, 41320.824914875346, 41774.09442084705, 41969.82974819735, 42042.083364862934]","[32820, 33060, 33060, 33360, 33660, 35640, 35640, 35640, 35640, 36180, 36720, 36720, 36720, 37080, 37320, 37320, 37320, 39180, 39720, 39720, 39720, 39720]","{244: 1, 278: 1, 292: 3}"
294,departure,T3,42600,178,5,"[25640.91891957918, 26652.825694427134, 27761.387821997476, 28670.937840108127, 29264.27594723955, 30581.03220173172, 30872.11032059998, 30967.18395142484, 31497.406563240853, 31625.06388201218, 31686.086837872375, 32103.579995509575, 32300.692232521098, 32433.995975405916, 32614.986811782604, 32648.748188355254, 33014.61773021357, 33168.463864209516, 33483.89144602849, 33487.64068737661, 33737.62984189246, 34029.15436526853, 34334.18912276474, 34414.737755723865, 34503.69705169627, 34785.87995242052, 34839.713638501795, 34984.16776935898, 35089.680497472036, 35102.360513548294, 35386.13769300464, 35436.8106032985, 35486.367221333145, 35671.60019974149, 35683.37720249366, 35764.62641154916, 35780.36210668938, 35782.20970047443, 35845.80687870605, 35895.141232211856, 35935.34265480956, 35958.517844758084, 36050.331275817465, 36095.95389827592, 36275.64244425514, 36381.515760500435, 36394.64747597355, 36419.984723609254, 36467.370266762824, 36869.61889432098, 36874.389686923634, 37005.758098495986, 37023.779356843734, 37031.05582642234, 37201.10270266559, 37271.635636684994, 37360.80071836559, 37585.96629153891, 37641.943983938996, 37699.63324866216, 37770.58358993409, 37823.71751575325, 37829.19004895477, 37864.32715283127, 38005.95967960806, 38024.01927467546, 38107.07322017781, 38135.14237865107, 38207.15818370761, 38224.81605753464, 38264.7328725189, 38450.39741430744, 38599.9524529467, 38792.614019115725, 38856.3439356464, 38876.02060706382, 38960.189754695115, 39090.805052593314, 39118.80603719051, 39145.316958086965, 39256.551416175535, 39278.43757967041, 39321.25517301749, 39374.202614010006, 39403.9197790842, 39438.45858602202, 39469.22105839378, 39580.089757151894, 39801.590972716556, 39827.45022527478, 39830.56648436312, 39854.14894377656, 39898.091567715266, 39926.503313551744, 40112.00754729107, 40138.273287634365, 40145.44747137313, 40152.01608439465, 40643.61848442576, 40691.42064662915, 40870.011513485566, 40965.64765679303, 41150.25363312006, 41308.9481259378, 41349.00891878081, 41399.60928651602, 41447.32993719873, 41690.90693512089, 41820.295600381985, 42963.51250905268]","[24730.30899534879, 30904.89051801541, 32192.35529885484, 32211.20619664686, 34083.46401445237, 34146.39477098794, 34209.20844565998, 35072.11207876276, 35157.966480147596, 35368.80528930217, 35533.95841153884, 35822.46842174938, 36494.55687714219, 36809.00543495776, 37029.12238895917, 37107.262892336825, 37479.835555435, 37556.455204507096, 37597.25000312042, 37819.65935759429, 37867.430456534625, 38041.88860905352, 38475.68182074764, 38719.79367010057, 38745.93270350637, 38757.86277209378, 38770.79083491994, 38938.769627444446, 39096.05160745968, 39149.478902589704, 39306.835776704735, 39322.03231949659, 39363.42006094129, 39426.73569606718, 39462.475015527096, 39493.92889478462, 39508.02893527685, 39510.460274076686, 39965.04973925113, 40258.80324244602, 40960.17859585493, 41204.17133243667, 41453.0477706812, 41738.26846419632, 42132.967312554545, 42863.56054251817, 45327.91790488343]","[33060, 33360, 33660, 35640, 35640, 35640, 36000, 36000, 36000, 36180, 36720, 36720, 36720, 37080, 37320, 37320, 39180, 39180, 39180, 39180, 39180]","{257: 2, 294: 1, 320: 2}"
295,departure,T2G,44100,27,30,"[17333.66093619785, 20224.003637200854, 31177.455269711714, 33388.84079166408, 34358.86959226666, 38006.359631830615, 38051.64023378927, 38275.67944556706, 38527.31320757301, 38530.08380316183, 38785.78991751636, 38943.776355774055, 39181.215926327044, 39472.21529508511, 40957.916111158906, 42432.018402198526, 42981.968301723864]","[31660.727334066167, 33782.13895161641, 39014.33384628556, 40889.08534889225, 41820.73523349564, 42503.5446395953, 43520.50073777391]","[36420, 39420, 41940]","{237: 1, 242: 3, 246: 1, 249: 2, 253: 2, 268: 2, 280: 2, 283: 4, 284: 1, 286: 2, 288: 1, 290: 1, 296: 1, 300: 1, 301: 2, 302: 3, 305: 1}"
296,departure,T2E,43200,64,65,"[31352.99645934923, 32959.59859933703, 33715.58050346486, 34774.380020121585, 34850.1154547325, 34874.04984112848, 35095.39367373988, 35118.91205090479, 35188.11718878339, 35233.11991995906, 35800.22459361235, 36067.89240707617, 36209.000120046076, 36367.0353735027, 36624.121810399134, 36764.686846855424, 36826.656790924106, 36907.242203738, 37299.518183620596, 37416.80614056885, 37476.445495797, 37605.8327248612, 37763.3218208205, 38040.64516695583, 38285.44920058464, 38943.39600025418, 39053.679897046226, 39272.16646739155, 39432.69324823953, 39518.747106356095, 39561.13834298909, 39876.23682025488, 40133.21872216251, 40153.00598041676, 40758.33771223887, 40820.98127356085, 40834.46061332469, 41264.71637764057, 41266.512314076375, 41343.59665911128]","[29115.73750178843, 32586.904180700396, 32919.2363999191, 36313.666584315906, 36632.8428777945, 36653.91794642125, 37111.465403063, 38307.02720007616, 38442.862532404666, 39032.557658896156, 39837.62375415587, 39880.931446632705, 39909.84181069813, 39969.205873023006, 41830.031696365324, 42004.28422951217, 43628.84101451686]","[35340, 35340, 35700, 36420, 36420, 36780, 37020]","{250: 1, 260: 8, 265: 8, 270: 1, 272: 1, 273: 1, 287: 2, 291: 2, 298: 7, 299: 3, 309: 9, 310: 5, 312: 4, 314: 1, 316: 5, 318: 7}"
297,departure,T3,43200,146,4,"[29376.9731375754, 30084.363490119027, 31054.95223714411, 31541.654491346377, 31567.490150013964, 31690.446595209727, 31853.942021690425, 31854.024424314488, 32220.857519709352, 32380.14700506254, 32411.30622504447, 32726.649846992506, 32745.72419954482, 32814.13669542197, 32876.02255736862, 33132.621044594554, 33817.64460332068, 34039.37938887127, 34588.46753368597, 34727.81409298865, 34907.51458092216, 35262.38525002362, 35346.25977057093, 35377.452903922014, 35476.2208351736, 35648.25412263553, 35694.0849396672, 35931.10160404784, 36049.66409153007, 36097.197671281596, 36108.28412494995, 36172.08393188192, 36319.227448813734, 36363.83339381231, 36473.23656743039, 36475.31022237357, 36534.44436224912, 36814.515859764375, 36849.29688573511, 36937.43737828264, 37020.71491917859, 37310.2812766584, 37376.386433470485, 37378.77119439187, 37479.47810972176, 37584.28151353702, 37803.29253274463, 37837.757615573326, 37923.7390275805, 38097.8233660981, 38207.747586909274, 38436.625816990156, 38542.63061198919, 38604.969244867425, 38710.75806469218, 38755.96196641778, 38897.292875411265, 38921.2295264111, 39048.50381242744, 39048.977650372784, 39115.37340909305, 39134.336636551816, 39138.221690247876, 39268.14704695018, 39326.91582753509, 39497.23867284908, 39519.320774252425, 39669.09361690011, 40022.75362910207, 40047.06694394613, 40114.18438094304, 40146.93827382065, 40163.05161501609, 40184.48366486478, 40604.4568864029, 40649.14289323498, 40924.79329170134, 41000.13349368233, 41102.328504378886, 41142.465525836415, 41145.527502290155, 41286.84640913524, 41359.88091708473, 41914.35144581482, 42072.384698183334, 42101.172102517914, 42596.97709152378, 42989.45340743545, 43012.49260208027, 43343.68455885216, 44056.65312610305]","[29419.734740637254, 29580.081515765873, 31107.068716492657, 33329.821345088225, 33703.010962622415, 34647.32466467604, 34694.704724753996, 36183.18042495488, 36196.278192022364, 37335.441202225964, 37459.61229785296, 37808.23069126374, 38141.33680965629, 38296.16024028954, 38685.40111338939, 38810.217085779266, 38841.436013496634, 39088.5597729053, 39089.492305604515, 39093.715780781786, 39384.235316559876, 39470.94427219282, 39605.328814244975, 39711.46537557125, 39948.72699772564, 40492.96852078151, 40644.09338628343, 40720.557627471935, 41026.329782980065, 41067.909575913385, 41418.624347280245, 41965.113305311344, 42369.70582853294, 42439.50602923686, 42576.4502093104, 42690.62297990767, 43051.31478259374, 43281.426855262, 44847.69337662443]","[33060, 33360, 35640, 35640, 35640, 35640, 36000, 36180, 36180, 36720, 36720, 37320, 37320, 37320, 37320, 39180]","{257: 1, 294: 2, 320: 1}"
298,departure,T2F,45600,90,92,"[32152.472308768018, 33172.480416335486, 35263.633929905176, 35413.752148692976, 35534.71918944974, 35877.289712892525, 35924.205218573705, 36005.02445044597, 36056.32504073487, 36365.318880280865, 36470.19019665028, 36724.92092028957, 38080.63502418744, 38927.85079784408, 39282.32280537885, 39534.462901994586, 39544.52991754052, 39689.26945154981, 39705.847608008524, 39718.12216118973, 39968.90970209666, 40013.578464759645, 40094.881473234906, 40108.914364599084, 40113.23561301402, 40118.50756043098, 40124.8535818164, 40218.781875367255, 40608.82861457124, 40856.01526915104, 40955.56674518922, 41139.94157505461, 41220.01647719742, 41363.57374763311, 41401.76259151017, 41518.17539311134, 41525.50635410861, 41651.61421703054, 41788.645037073584, 41842.11408661422, 41992.65916541599, 42246.70467875737, 42473.83492683054, 42646.798778323595, 42727.625435454, 42885.024114362546, 42898.02865472675, 43005.626320607524, 43027.028473647144, 43288.33482426385, 43292.33963456309, 43598.70876309618, 43671.20335457589, 43848.8896485171, 44005.510880798895, 44142.236762857734]","[24042.98332854258, 35336.398331798, 36053.95132505999, 36215.70889664409, 38491.32630744272, 39410.71074380113, 39588.978126038375, 40585.64493904824, 41190.38664892501, 41368.01471605099, 41858.98832148237, 41865.95331219711, 42282.10808926933, 42310.50884706921, 42332.85187926297, 42459.38882046228, 42599.553797896435, 42732.886679611, 42838.752856676256, 43321.34418935254, 43541.06780511684, 44188.694047942416, 44631.176892525495, 46980.60354548211]","[35340, 35340, 35340, 36420, 36780, 36780, 37020, 39420, 39420, 41940]","{268: 4, 275: 8, 276: 1, 279: 1, 280: 2, 283: 3, 284: 7, 286: 4, 288: 3, 289: 5, 290: 4, 296: 3, 300: 5, 301: 2, 302: 3, 305: 5, 306: 1, 311: 5, 313: 8, 315: 7, 324: 4, 335: 6, 339: 1}"
299,departure,T2F,44400,79,86,"[23329.58389666128, 31713.948889795214, 31838.02436399959, 32367.61486608445, 33673.68863917176, 35262.421775920724, 35307.65372483544, 35808.96431953133, 35868.32958575221, 36165.685706605014, 36282.45073825925, 36326.04169240438, 36671.89625211131, 36692.780774736646, 36778.58284772892, 37116.571375213054, 37190.0107869657, 37319.36614556341, 37510.041961504474, 38003.49755570441, 38054.21624446962, 38079.00715170029, 38367.73220996675, 38624.95979992525, 39057.65613435246, 39092.03670034812, 39129.322811856655, 39176.281406878035, 39181.26992955986, 39295.851904343566, 39490.2714987515, 39568.5165443854, 39728.538424180544, 39759.9239751837, 39949.62761530513, 40207.23568114431, 40210.744912579896, 40281.82655015021, 40470.009308220324, 40585.611859119854, 40721.66904992267, 40792.68251627111, 41164.43081144348, 41226.72874375852, 41281.21886358388, 41782.817048681274, 41785.30393121222, 42437.575658664624, 42493.31411952251]","[28605.545574428164, 30965.506996745236, 35641.74981320142, 36232.58572780226, 36753.676856775935, 37099.42858007293, 37797.19156063808, 39068.89247704093, 39775.85796150616, 39779.65403018268, 40108.81354777466, 40517.9236188421, 40770.06700381413, 40867.65651691082, 41089.28121125356, 41946.94321098045, 42101.168339875745, 42603.2554054695, 43653.333709997794, 43903.93351567968, 45184.541683623065]","[35700, 35880, 36420, 36420, 37020, 37020, 37020, 38880, 39420]","{249: 5, 253: 3, 255: 1, 268: 7, 275: 5, 280: 5, 283: 2, 284: 6, 286: 4, 288: 7, 289: 2, 290: 4, 296: 3, 300: 2, 301: 3, 302: 5, 305: 3, 306: 3, 307: 8, 311: 3, 313: 1, 315: 4}"
