INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
191,departure,T2F,35400,78,94,"[18081.72978442454, 23093.996606253313, 23360.33402652048, 24281.31561128082, 25973.52268689573, 26033.558836684853, 27372.18344069289, 27690.24521012679, 28130.190204399354, 28164.640680803936, 28186.77529968958, 28263.662046828344, 28307.163105888296, 28419.60932667681, 29016.064937377774, 29419.236712205005, 29481.214993529476, 29490.99072176862, 29530.80059794929, 29557.659832751215, 29609.92287521357, 29634.238230294297, 29761.42424350748, 30108.694902951695, 30122.392997021267, 30207.916608176605, 30259.762807193987, 30357.856226820993, 30406.33697328093, 30713.60437394067, 30751.37466003163, 30859.420600069785, 30890.59548753286, 30954.41856551541, 31044.12472221635, 31340.086604517444, 31375.176421648837, 31471.76818674872, 31563.229284486384, 31569.47313643097, 31622.20637553492, 31959.0348156892, 32004.344421277492, 32035.015242090216, 32092.071601166143, 32298.40686953969, 32329.58018566754, 33705.43918727884, 34046.96807201351, 36385.99310915725]","[25065.008383050394, 26884.288431416397, 27084.677889497565, 27090.789127736156, 28311.522182996207, 28527.157265107802, 28709.849550648647, 28898.84329715067, 28951.277602152713, 29428.164085566536, 31103.09578719281, 31550.7018640735, 31761.893270094803, 32069.285661080386, 32196.487979511858, 32447.018785465956, 32489.579604975857, 33584.59195964183, 33818.18371366943, 34255.36149308935]","[28320, 29940, 32520, 32520, 32760, 33360, 33360, 33360]","{86: 1, 93: 4, 109: 1, 111: 1, 117: 1, 121: 3, 126: 6, 135: 6, 136: 2, 141: 4, 142: 3, 152: 3, 153: 1, 156: 7, 157: 3, 158: 2, 160: 6, 162: 1, 163: 3, 164: 3, 165: 1, 167: 6, 171: 3, 173: 4, 175: 1, 183: 2, 185: 1, 186: 1, 189: 3, 201: 4, 203: 4, 205: 2, 228: 1}"
192,departure,T2F,37200,88,88,"[17497.037865224866, 23566.23142501472, 24095.287320482224, 24508.26148131698, 24561.10377667591, 24735.98377577275, 26615.65125388651, 27464.377972359733, 27852.80602892261, 28428.50029418508, 28455.095422915252, 28485.580776249397, 28759.098045588653, 28763.83033863058, 29300.157696025493, 29415.890998957413, 29914.769052931806, 30061.899564098592, 30173.60540695411, 30432.573632808413, 30493.91051016121, 30526.90519741351, 30786.16395431865, 31049.96951964162, 31305.657482868803, 31476.85965680959, 31543.159439754883, 31718.049239555992, 31738.420366986014, 31856.15301743459, 31927.61516997378, 32072.200759314663, 34057.1073434085, 34154.970789940504, 34212.596227040885, 34244.098030036395, 34359.9399985405, 34373.46275727547, 34406.26396857684, 34470.71326609504, 34610.56570893065, 34896.94977648949, 35127.66972142088, 35130.39529990929, 35190.45273906484, 35273.648787551145, 35312.54663119899, 35429.193535155966, 35543.66157923094, 35703.78815709037, 36086.93988155598, 36215.61990394673, 36402.436801822, 36469.26452309445, 36525.64547584362, 37119.636592470764, 39279.228765128806]","[17544.691544967693, 24661.791777108083, 26630.89214362411, 27041.225239225707, 28515.008306243522, 30159.11594418306, 30159.98797633158, 30194.641985356244, 30224.094786193644, 30330.461029400925, 30424.59847581191, 30711.447959260782, 30842.10316789575, 30932.342641731528, 31241.441685884787, 31307.883427158245, 31712.902388666727, 32168.174959722608, 32932.79823155669, 33629.07914931741, 33880.0343845157, 34337.99969561027]","[28320, 28560, 28560, 29940, 32520, 33360, 35340, 35340, 35340]","{117: 2, 126: 1, 131: 3, 135: 5, 136: 4, 141: 2, 142: 2, 152: 2, 153: 1, 157: 4, 158: 1, 160: 1, 162: 4, 163: 2, 164: 1, 165: 4, 167: 1, 171: 2, 175: 1, 183: 4, 185: 4, 186: 2, 189: 7, 201: 2, 203: 1, 205: 4, 214: 5, 215: 3, 218: 5, 222: 1, 231: 2, 232: 2, 237: 3}"
193,departure,T2A,39300,388,21,"[13636.053806291175, 20537.069500755137, 21129.453387237518, 22268.90608483882, 23475.431100345333, 24018.585373335507, 24234.371468157344, 24870.205968225186, 25027.143475407633, 25364.467203128017, 25872.043155301886, 25957.270977406773, 26984.92939609257, 27084.20841068108, 27090.154874051033, 27665.292657312693, 27882.0372090809, 28095.440751471513, 28127.70850259396, 28347.278340325713, 28405.984878669606, 28542.612759325282, 28639.48490475267, 28652.763552330696, 28705.587690800723, 28940.318722416137, 29048.837100895144, 29149.915934449695, 29158.0277348535, 29195.875624736458, 29232.924783698916, 29300.274104565317, 29338.578609478354, 29390.94889245089, 29396.914076898756, 29458.362558135163, 29475.120606425127, 29493.168501447428, 29695.97284040605, 29934.506849542016, 30422.627365435757, 30493.626563544134, 30518.888566131245, 30562.334136835718, 30615.514346280543, 30619.758451720678, 30693.200143943817, 30903.646036060905, 31023.6124894822, 31042.14773986567, 31100.72616472526, 31328.727079630993, 31624.344872751426, 31629.77454822745, 31633.674287076083, 31639.356787084205, 31679.445369339905, 31700.814550222476, 31746.828538027097, 31774.825380091723, 31811.122791572478, 31828.041706862226, 31837.76020479834, 31875.36138307729, 31916.850921431113, 31946.935413691324, 31985.925693848727, 31989.562912911442, 32002.438780863053, 32008.03627110087, 32072.191795776536, 32081.258182766534, 32095.419155148997, 32122.454205143036, 32295.70281575871, 32384.975952092613, 33701.581570274, 33857.594372675965, 33863.80040019218, 33896.335613686526, 33945.96711332041, 33958.37717274254, 33960.050194892734, 33972.57680851873, 33988.62116450927, 34063.27225983904, 34111.43605633308, 34167.61675169577, 34210.66937078329, 34287.853048398145, 34319.02351148889, 34342.805629808136, 34353.77033795766, 34380.8277088196, 34386.89796938238, 34396.3999837059, 34409.57192986408, 34427.87076686328, 34450.525979345475, 34471.43941020134, 34472.20616387301, 34478.52639451333, 34658.80640113793, 34671.92430239574, 34740.467990487596, 34770.563800655225, 34779.60980492436, 34792.56271987212, 34808.87902893803, 34815.153894910654, 34815.234704187584, 34827.41151843286, 34833.59589996765, 34840.22432635735, 34842.97050217573, 34848.18479811587, 34871.347426894106, 34897.24954647308, 34901.82748062299, 34925.012581233554, 34970.02633811039, 34977.716408709595, 34982.345084214256, 35058.45174807665, 35075.83022045646, 35099.9090519658, 35182.11355098302, 35199.053757818925, 35209.19753383993, 35209.76748478995, 35211.62448930442, 35253.649004332045, 35256.94876912398, 35274.00937360375, 35280.81436259623, 35281.520931135354, 35452.94140546417, 35465.07703379325, 35498.42783046581, 35499.837591908814, 35504.27076629853, 35530.20017358332, 35560.2224561147, 35639.146262298884, 35647.304050438535, 35660.95487927178, 35677.3483622828, 35698.99653075869, 35706.49595866814, 35803.91217959613, 35814.590050897044, 35880.39240587013, 35904.869169603066, 35915.83157480529, 35979.74309484355, 35986.15700833154, 35989.77213463746, 36018.306028944135, 36083.18701169339, 36086.537694822, 36092.137590832775, 36118.12106011227, 36179.16331193842, 36193.78292540423, 36202.391255980045, 36230.94255295709, 36244.930058489874, 36266.99993409682, 36350.51996456081, 36369.963020663454, 36383.65949897812, 36383.74504823757, 36435.48539965397, 36484.87696940581, 36537.88840637688, 36546.00654897282, 36548.39342663396, 36593.43898027253, 36627.215354034604, 36639.95829506304, 36652.133401871106, 36665.221826358385, 36671.355253786314, 36674.7310217873, 36677.9508243189, 36683.438002807095, 36730.99048952771, 36808.92730113035, 36857.79710105782, 36859.4979588943, 36886.2791968318, 36891.20961500146, 36904.502711745095, 36932.08943028481, 36981.621719364186, 37031.23308144089, 37121.59575856124, 37189.627236425185, 37210.61712283626, 37456.20489631656, 37662.53600898907, 37697.45393361969, 37788.67446365317, 37792.00829924929, 37907.51924766595, 37928.1285588406, 37989.68392979109, 38073.99406182241, 38140.640443857796, 38267.14502289829, 38310.17129794378, 38425.595573909995, 38437.87521526111, 38481.87553232984, 38482.620291354135, 38581.60897869838, 38653.11631875348, 38700.67958690512, 38880.29961527753, 38899.6530916579, 38910.88172172969, 39023.22194968178, 39064.29876831058, 39142.18710013269, 39382.15127943277, 39549.51365888213, 39746.63359896955, 39870.66757531582, 39916.78035397633, 39956.62073724337, 40000.878405318115, 40717.549619999474, 41853.81807893828]","[20521.636215770464, 20613.78341710667, 20669.79722518143, 25295.944015989724, 26713.845953139662, 26772.002012502107, 26987.71924030193, 27917.433353327404, 28799.805734638234, 29028.941016880963, 29545.35991196442, 29871.276704226337, 29893.843444287675, 30405.52431726226, 30541.245331138594, 30626.574253818722, 30737.646685111107, 30905.99789739406, 30986.037090945592, 31129.921919240685, 31152.256075025016, 31213.879420925263, 31258.567868738857, 31308.157963866393, 31313.95603290195, 31476.897879117183, 31572.07814341616, 31644.176851515127, 31807.975710220606, 31887.251295995073, 32116.35415801067, 32223.973780594584, 32317.154526425373, 32464.679314958616, 32546.582428333826, 32547.0206324398, 32686.255141680915, 32782.54184602802, 32786.50731177099, 32850.662816054064, 32853.78529442778, 32926.16019773247, 33129.547751932994, 33331.205002585186, 33339.41911052145, 33385.71166034597, 33437.77289507679, 33558.66976711789, 33659.855895904104, 33712.551956478215, 33745.705045078525, 33901.04318598652, 34016.60850938894, 34083.254529468104, 34125.14579486075, 34181.9286493087, 34222.56994673121, 34255.28151306679, 34275.615351483924, 34312.58857767228, 34376.81473539314, 34430.36001081811, 34461.597824962184, 34493.57198232293, 34525.14899220888, 34608.82394793902, 34774.93772831592, 34906.21028034874, 34908.98729605872, 34945.37143906995, 34959.68347087532, 35011.50054189365, 35084.77255616867, 35211.08893986522, 35315.78967715032, 35377.85515493668, 35421.00784403083, 35687.977363320344, 35710.65378529676, 35770.951491465734, 35782.30009509603, 35813.34296404582, 35897.187038450524, 36023.90126410544, 36109.394584595415, 36250.89985724596, 36343.20678290314, 36383.238129699785, 36415.027071042015, 36421.60587653345, 36430.39519485205, 36461.81406185819, 36769.38980131285, 36893.068706283906, 36932.21726530871, 36948.94354765766, 37025.208906062326, 37238.22591181316, 37283.224696501755, 37656.601009720085, 38187.52800640017, 38295.343508091086, 38423.78136471603, 38982.621022001156, 39326.59163225353, 39385.963293288885, 39411.54607416931, 39644.41271000698, 40107.32230804422, 40225.64531313167]","[30240, 30240, 30240, 30240, 30240, 30240, 32820, 32820, 33060, 33060, 33060, 33060, 33060, 33360, 33360, 33360, 33660, 33660, 35640, 35640, 35640, 35640, 36000, 36000, 36000, 36000, 36180, 36180, 36180, 36180, 36720, 36720, 36720, 37080, 37080, 37080, 37080, 37080, 37080, 37320, 37320, 37320, 37320, 37320, 37320]","{145: 1, 168: 1, 169: 1, 172: 2, 177: 1, 178: 1, 191: 1, 198: 1, 200: 1, 212: 1, 219: 1, 227: 1, 229: 1, 238: 1, 243: 2, 252: 2, 260: 2}"
194,departure,T2G,33600,39,45,"[19239.220674417775, 21239.915770763175, 21311.673352720707, 23530.77052882721, 23686.339699217086, 24135.33340943908, 24259.122152698204, 24612.231990219057, 24863.65680268215, 25181.604903401018, 25745.63342454163, 27146.086836416915, 27784.037451644574, 27916.64210738041, 27918.555383905943, 28660.22486014234, 28852.28720720696, 29025.126872960653, 29385.752379421458, 29430.44260775832, 29488.088475416913, 30173.523403250023, 31445.235381866965, 31908.220079941046, 32299.485385301356]","[23141.09521636261, 25337.875637279078, 26167.194377011983, 27285.410957448683, 27421.862936166057, 27470.64069372543, 27825.249778669066, 27900.77591952763, 28644.689227045532, 30488.367457772274]","[28560, 28560, 29940, 29940]","{43: 2, 45: 1, 46: 2, 53: 1, 54: 1, 58: 3, 62: 3, 65: 2, 67: 1, 93: 4, 94: 1, 109: 3, 111: 1, 117: 1, 131: 1, 136: 3, 152: 2, 153: 3, 156: 1, 157: 2, 158: 1, 160: 2, 163: 2, 165: 2}"
195,departure,T2F,34200,69,73,"[7142.740607328938, 12585.477252170975, 18612.69148586699, 20122.313326947904, 20883.925883287775, 22261.315330792706, 22600.779793879272, 22742.413057645117, 23791.510736588727, 24209.27340694762, 25392.855442083095, 25433.20676103759, 25790.74515562437, 26265.93834729857, 27400.847710284004, 27488.982466653826, 27603.874252850368, 27737.842281997848, 27963.695620090908, 28151.285171145708, 28178.98148986871, 28196.386557625738, 28503.106479244052, 28570.552350868526, 28687.25435084079, 29165.627104214847, 29577.867275141634, 29849.42643435823, 29861.885818091687, 30217.679336433182, 30516.87038125561, 30615.715432847384, 30911.000733559504, 30936.42579042643, 31095.134333103102, 31232.385994933233, 31469.09562509886, 31621.348810793555, 33838.2296454973, 34223.2690169437, 34375.44915665264, 34781.90903598127, 34819.27898086814]","[16725.3249517257, 21622.080027490836, 23987.124955676845, 25060.687568702357, 26725.750378519027, 26750.228697064093, 27147.231509230158, 27240.146701074344, 28187.123843702528, 29486.30776344117, 29622.012376475883, 29742.59330346861, 30305.92828551442, 30804.387656151877, 31165.63608530453, 31181.08221246423, 31606.62889683092, 32087.20059073214, 32921.83851343265]","[28320, 28320, 28320, 28560, 28560, 29940, 29940]","{53: 5, 54: 1, 58: 2, 62: 3, 64: 2, 65: 3, 86: 2, 93: 2, 109: 2, 111: 4, 117: 4, 121: 1, 126: 1, 131: 2, 135: 4, 136: 1, 141: 2, 142: 2, 152: 6, 156: 1, 158: 2, 162: 1, 163: 3, 164: 1, 165: 1, 171: 5, 173: 3, 175: 3, 183: 2, 185: 1, 186: 1}"
196,departure,T2F,35700,72,82,"[19089.911630698967, 21732.984622341122, 23939.333315674525, 24430.331655517166, 26342.549768933495, 26797.517083698134, 27502.29108408803, 27875.481229833145, 27932.368851402796, 28090.56033066104, 28283.747510943704, 28337.978422897813, 28416.20343081411, 28766.13274195687, 28920.37158173734, 29291.188512987555, 29329.473411513132, 29709.965102349473, 29834.183557438726, 30162.840442916255, 30284.273280419835, 30307.312919168857, 30496.172558339636, 30548.174614394757, 30841.681831794776, 30843.378196567068, 31015.387781829435, 31246.680742447526, 31252.79865129457, 31343.29682615114, 31448.24407389762, 31490.83705036973, 31707.319348188674, 31764.582095906826, 31800.407379474986, 32266.71024028113, 33875.8364507099, 34192.63702487684, 34201.365419940135, 34512.16037827756, 34589.72186781496, 35484.65040929606, 35668.47854392774, 35970.837444183744, 37065.74221592122]","[21860.753601256565, 23419.25831504293, 25516.7228568624, 26489.335331179253, 26812.131627197734, 27456.036261807963, 28390.150347112154, 28658.845532603507, 29254.835831482935, 29867.747382536887, 29876.30737679202, 30275.003457898896, 30917.180147452957, 31372.317199870045, 31376.608009690175, 31749.970516230474, 32715.94390044485, 33681.13125555046, 33994.170506189905]","[28320, 28320, 28560, 29940, 32520, 32760, 33060, 33360]","{93: 4, 109: 2, 111: 4, 117: 1, 121: 2, 126: 2, 131: 2, 135: 3, 136: 3, 141: 1, 142: 2, 152: 2, 153: 1, 156: 2, 157: 1, 158: 1, 160: 3, 162: 1, 163: 3, 164: 1, 165: 4, 167: 4, 171: 5, 173: 4, 175: 3, 183: 3, 185: 1, 186: 1, 189: 2, 201: 1, 203: 1, 205: 6, 214: 3, 215: 3}"
197,departure,T2F,35700,70,83,"[16263.042608902033, 22728.846144129766, 23938.39723083881, 24165.212276003298, 24401.883858899626, 24930.229333347816, 25006.297694862795, 25260.955806351223, 26450.168707600467, 27579.625326163557, 28185.31749853911, 28434.376719379947, 28529.819528322823, 28603.17853247671, 28726.710894983786, 28884.612267045086, 29053.685797011745, 29584.874160090058, 29617.137872890573, 29822.42629114807, 30272.824684147232, 30593.822468833354, 30605.97452796169, 30890.390059207504, 31232.660643513143, 31706.68138358477, 31799.295350229855, 31901.691263667482, 31971.048055389478, 32203.17814989345, 32322.894074550062, 33729.242547167814, 33846.45646164, 33970.245491313704, 34217.88606596147, 34256.6383413274, 34536.58453253848, 34651.30668437504, 34661.714522181675, 34704.76508369383, 34790.77721741926, 34822.27868664824, 34988.62122560064, 35608.47891269604]","[23834.696015534704, 24098.956142310515, 25951.164539606583, 26501.61125876283, 29370.904608356508, 29611.453476830167, 30921.757229873783, 31131.088878868104, 31416.792130955888, 31518.099090671873, 31538.998851946526, 31768.241782721354, 32424.41648223916, 32790.67895809409, 32891.370318261484, 33049.86473778967, 33128.880496923564, 33351.43884780685]","[28320, 28320, 28320, 28560, 28560, 28560, 29940, 32760]","{76: 1, 86: 3, 93: 3, 109: 5, 111: 2, 117: 1, 121: 2, 126: 4, 131: 3, 135: 5, 136: 3, 141: 4, 142: 2, 152: 1, 157: 1, 158: 4, 160: 2, 162: 1, 163: 3, 164: 3, 165: 2, 171: 3, 173: 2, 175: 4, 183: 2, 185: 2, 186: 5, 189: 1, 201: 2, 203: 2, 205: 1, 214: 3, 215: 1}"
198,departure,T2F,35100,91,92,"[18403.05135030839, 18949.851176278145, 19391.395025357007, 20811.180269600434, 21916.104934539762, 22532.99054415074, 23527.898873440525, 24031.194620891336, 24719.9758168533, 24923.79870913434, 25433.172403383534, 25964.18021019514, 26646.270826835742, 26674.45304287838, 27285.596322548732, 27442.000576094582, 27702.223668302897, 28457.358178363676, 28654.479400958724, 28865.3351276408, 29043.30041124093, 29085.011979783627, 29159.395349236926, 29627.317462084073, 29748.877450863158, 29933.225116161455, 30018.30989124745, 30297.576266062828, 30435.63006936774, 30488.200257447454, 30571.873122289533, 30667.838209352645, 30716.31190923379, 30746.679338729668, 30817.0284034274, 30957.117404277302, 31110.346976428584, 31486.038960411057, 31534.36288466846, 31570.72296973502, 31640.70109479309, 31752.337674254108, 31904.738598831012, 31930.3943826748, 32079.194291638654, 32180.01115104526, 32318.64840518461, 32338.90506643085, 33789.29309848491, 33839.35183080906, 33881.643575298316, 34085.49911484849, 34086.85501131317, 34283.08631541745, 34511.06238350058, 35230.98216505797]","[26075.860233564683, 26473.934909908035, 26964.553002590656, 26997.78225749098, 28447.15420985879, 28460.941763997336, 28815.5102365081, 28970.593045108395, 29064.691791494664, 30299.52131404067, 30417.8094123409, 30596.660674265167, 30605.79149618132, 31175.75369309561, 31191.506186605577, 31371.09945226059, 31509.682146162795, 31510.186041074136, 31532.89521326594, 31739.821202170217, 31955.512152062223, 32830.30841792493, 32839.7584564848, 33597.64264475935, 34726.70117557584]","[28320, 28320, 28320, 32520, 32520, 32520, 33060, 33060, 33360, 33360]","{62: 2, 64: 4, 65: 1, 67: 1, 86: 1, 93: 1, 109: 8, 111: 2, 117: 2, 121: 2, 126: 4, 131: 3, 135: 4, 136: 3, 141: 1, 152: 2, 153: 2, 156: 5, 157: 2, 158: 2, 160: 3, 162: 4, 163: 6, 165: 1, 167: 1, 171: 2, 173: 2, 175: 3, 183: 5, 185: 3, 186: 2, 189: 3, 201: 2, 203: 3}"
199,departure,T2F,34200,55,63,"[20323.84564496937, 21621.699701964335, 22232.676331951887, 23646.282288957565, 24619.6968458002, 24991.53530922535, 25524.720875702355, 25552.151627044474, 26071.954054157974, 27455.121028954825, 27467.63524062453, 27768.147763932666, 27840.904440797898, 27901.207664387653, 28309.661349209124, 28493.608971490357, 28767.26069342202, 29217.53263707865, 29431.107138472144, 29742.899840081078, 29972.167681108185, 30096.48324158386, 30112.654020622587, 30325.452132923012, 30582.757736918047, 30604.306192774176, 30718.61632390981, 31161.817085759343, 31304.571325095334, 31339.99130087537, 31383.301988166146, 31624.38392775434, 32014.387520338278, 33919.85362668547, 34105.630873297465]","[21407.58572783863, 25874.540646664755, 26084.223358899086, 27472.42358534665, 27937.990395073593, 28258.902584401923, 29356.342177622286, 29568.688913727077, 31045.334987707254, 31152.172255128018, 31258.3275890754, 31295.348257369922, 33351.440253018816, 33874.49149153341]","[28320, 28320, 28560, 28560, 29940, 32520]","{53: 3, 54: 2, 58: 2, 62: 2, 67: 3, 86: 1, 93: 1, 109: 3, 111: 1, 117: 4, 121: 1, 131: 1, 135: 2, 141: 2, 142: 2, 152: 2, 153: 3, 156: 1, 157: 2, 160: 2, 163: 1, 164: 1, 165: 5, 167: 2, 171: 2, 173: 2, 175: 2, 183: 3, 185: 3, 186: 1, 189: 1}"
200,departure,T2F,35700,98,111,"[23231.651041100096, 24494.325054668992, 24830.41686100893, 25065.543677071837, 25684.871127511546, 27179.155554391098, 27365.30106622258, 28508.12297585813, 28520.341541011665, 28656.045386269143, 28664.938357608455, 28723.436346836163, 28948.233076596756, 28976.563481271805, 29560.14109840698, 29679.328875047846, 29679.40891488578, 29699.873250246153, 29714.107337457874, 29750.628323110257, 30244.32022962852, 30331.50666253009, 30358.84371576482, 30402.330940525397, 30415.541025673585, 30641.67449917092, 30818.745916861404, 30833.063441175003, 30841.9439564414, 31247.32292501136, 31291.244106975824, 31295.451033725272, 31297.04455212208, 31407.087559492946, 31478.548602534363, 31583.588087632834, 31757.624172859745, 31898.689683832603, 31915.343146982625, 31986.245794960825, 32087.202505256784, 32136.234665673735, 32168.1701439418, 32275.605126495742, 32281.790004114024, 32389.371217153926, 33938.11525414583, 33939.073628579914, 34020.51491175398, 34104.242163703704, 34356.27408130898, 34436.25334498639, 34643.70547895133, 34777.353467473324, 34795.7604388739, 34814.371305806984, 34956.98433848409, 35050.56379966784, 35051.41464010528, 36007.236045992424, 37787.267641406936]","[26225.350975559853, 26399.870772940845, 26677.933354809087, 27888.822898622268, 28626.70951759848, 28794.275794235135, 29105.33661496265, 30213.71545321942, 30344.183273145394, 30487.78077284806, 30528.71482396886, 30769.236278017866, 30943.21173174802, 31080.324507450023, 31149.51072982895, 31203.351955308455, 31586.788438974367, 31728.062292570758, 31758.23405153082, 32107.826187138602, 32210.673801182435, 33113.484560050594, 33246.41886245442, 33558.831999584145, 33743.569214381096, 34865.276345696606]","[28320, 28320, 28560, 28560, 28560, 29940, 32520, 32760, 33060, 33060, 33360]","{86: 1, 93: 1, 109: 1, 111: 4, 117: 4, 121: 3, 126: 5, 131: 4, 135: 1, 136: 4, 141: 8, 142: 4, 152: 2, 153: 4, 156: 5, 157: 2, 158: 2, 160: 1, 162: 5, 163: 5, 164: 2, 165: 2, 167: 4, 171: 4, 173: 3, 175: 1, 183: 4, 186: 2, 189: 4, 201: 7, 203: 7, 205: 1, 214: 1, 215: 3}"
201,departure,T2E,34800,52,59,"[19874.485126644497, 24935.71277366928, 26294.71292527596, 26329.47378384705, 27373.993610321573, 27987.534189471877, 27987.800260263208, 27992.89028194833, 28261.114254412558, 28399.959899698846, 28696.935700337606, 28988.00983386574, 29073.97631792812, 29083.830114180677, 29236.530774656738, 29270.535255647465, 29538.025144320305, 29715.829111347644, 30168.672678890372, 31342.29336960387, 31373.93334437749, 31616.708753180686, 31791.093254576175, 31821.647920510033, 31956.370854724988, 31995.288604664154, 33728.583314375195, 34411.103789492816, 34529.22606336529, 35211.513193527855, 35890.82255901825, 37733.0185798268]","[24351.231275580925, 25646.876967836582, 25931.040917168943, 26836.431133503036, 26881.076089465132, 27096.54940696741, 28829.041434251303, 29114.789537050805, 29971.390215563482, 30458.9952908607, 30788.1075578882, 31713.27030253971, 32918.0582294741, 35471.772825699365]","[28320, 28320, 29940, 29940, 32520, 32520]","{96: 2, 101: 2, 102: 2, 114: 2, 115: 3, 124: 1, 128: 1, 137: 1, 139: 2, 154: 3, 155: 3, 159: 1, 168: 1, 169: 1, 172: 2, 174: 2, 177: 2, 187: 4, 188: 1, 190: 1, 191: 2, 192: 2, 195: 2, 196: 1, 197: 2, 198: 2, 199: 3, 200: 2, 202: 2, 207: 1, 211: 3}"
202,departure,T2F,34800,72,79,"[18880.97382687213, 20625.42975301775, 23416.029455286312, 24082.387960194916, 25804.936365427246, 26974.846245422534, 27590.39968132006, 27863.128688010318, 28175.064564575507, 28330.86163818366, 28729.828966628742, 28981.492262864136, 28985.133784437043, 29005.04778477674, 29048.90031143075, 29094.41307825064, 29183.867987902853, 29232.624676109845, 29585.10233539562, 29595.555946326753, 29615.575995207466, 29743.886738068744, 29902.20952302019, 29967.342742633133, 30168.29715087073, 30199.797457650682, 30518.041783710538, 30519.27977847982, 30732.10600203056, 30918.907018709884, 31155.248164580786, 31274.011120680225, 31301.525659464016, 31428.968207560712, 31621.421978577633, 31713.3330296563, 31945.795669421525, 32045.18010190038, 32129.31257380755, 32251.15085492856, 32284.808095898414, 34187.72859881604, 34219.88938718744, 34530.618226229715, 35167.13826824074]","[24451.556780589992, 25457.561799951305, 25637.222286671862, 27208.099641998448, 27994.12422295756, 28822.308491162366, 29086.195427528157, 29989.67596484699, 30016.236850705933, 30874.855978317322, 31028.733815725995, 31106.162625289613, 31480.310358109986, 31650.125770453957, 32188.89385951084, 32662.628935612403, 32694.58379516586, 32965.15417737972, 33265.84895451985]","[28320, 28320, 28320, 28560, 28560, 32520, 32520, 32760]","{58: 4, 62: 3, 64: 4, 65: 2, 67: 1, 86: 2, 93: 3, 111: 3, 117: 3, 121: 2, 126: 2, 131: 2, 135: 2, 136: 2, 141: 3, 152: 2, 153: 1, 156: 4, 157: 1, 158: 1, 160: 3, 162: 5, 163: 2, 164: 3, 165: 2, 167: 3, 173: 1, 183: 4, 185: 4, 186: 3, 189: 2}"
203,departure,T2E,33900,32,31,"[16134.014504025869, 17082.04989072585, 20930.565523960744, 23762.56222520324, 23787.67790562891, 23950.61474570475, 25518.229722770655, 25693.150139335332, 26182.256665987185, 26748.310611596877, 26811.59613163395, 27155.058831908696, 27196.876954525644, 27232.71287866825, 28275.55162900405, 29119.616535535337, 30781.177783862444, 31012.862414603842, 31082.187492897847, 31445.066485809526, 32244.670979260503]","[27148.898974323438, 27849.1792554004, 27884.504831029244, 28265.527410959683, 28975.780860629002, 29472.61162869944, 31329.24012820077, 33704.333893599774]","[28320, 29940, 29940]","{84: 2, 96: 1, 101: 2, 114: 1, 137: 1, 154: 1, 155: 2, 159: 1, 172: 2, 180: 1, 187: 2, 190: 2, 191: 4, 195: 1, 196: 1, 197: 1, 198: 2, 200: 1, 202: 3}"
204,departure,T2G,34800,38,46,"[24486.627787799713, 26910.141567694685, 27004.442287118167, 27974.363140532107, 27975.883451422418, 28280.85388597901, 28460.16068483797, 28984.31462479778, 29640.05928678016, 30037.712516546388, 30071.17587362383, 30161.7844438676, 30384.1039760939, 30710.397389074944, 30724.49102865124, 30765.278188307395, 30808.540501525735, 30973.495510039305, 31076.561190018543, 31304.907185405893, 31366.368984087912, 33737.36173788144, 33856.25136557485, 34199.06469265213, 34223.63977769669]","[17461.45416912622, 27608.54694005271, 28210.813014311418, 29198.139933475843, 29205.571390370907, 30681.88210884847, 31834.624125049017, 31919.444314729502, 33600.407444852906]","[28320, 28320, 28560, 32760]","{54: 2, 58: 1, 62: 2, 64: 1, 67: 2, 86: 4, 93: 1, 95: 1, 109: 1, 111: 2, 135: 3, 136: 1, 141: 1, 142: 1, 152: 2, 157: 2, 158: 1, 160: 1, 163: 1, 164: 2, 165: 1, 167: 2, 171: 3, 173: 2, 175: 1, 183: 1, 185: 3, 189: 1}"
205,departure,T2E,39300,47,50,"[27734.161188577596, 30848.68322778501, 31135.003771037875, 31199.35991501886, 31597.78063078786, 31758.20814226144, 32183.08441903288, 32224.57010506185, 33973.96857400058, 33999.280486197415, 34161.1415420073, 35195.842711688536, 35394.96163693018, 35796.44945490958, 35872.50021208046, 36416.21115255611, 36428.95922541504, 36618.54805584186, 36652.76290807299, 36709.76264392696, 36738.456813371406, 36888.53702592765, 37204.76215553563, 37254.23872486136, 37270.91554209381, 37422.691385781676, 37495.96704805232, 37685.59214698364, 38528.99244968052, 39152.81268142132]","[30946.201591968536, 31554.594230122962, 31727.128541652106, 33337.497830687455, 33512.78788040635, 33893.245434501216, 34897.94451369697, 35186.599554492044, 35684.58003657361, 36223.2833180055, 36636.28941369471, 37857.97073651338]","[29940, 32760, 35340, 35700, 36420]","{175: 2, 183: 2, 185: 4, 186: 2, 189: 1, 201: 1, 205: 2, 210: 1, 215: 2, 218: 3, 222: 8, 231: 2, 232: 1, 237: 5, 242: 3, 246: 2, 249: 2, 253: 3, 256: 1, 268: 3}"
