INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
179,departure,T2D,32100,174,3,"[14732.080057600571, 15620.866128413498, 16029.001176099839, 17664.918474542683, 18106.61071639542, 18812.631861700356, 19198.60327890016, 19269.748265875623, 19770.229761697134, 20402.148304029943, 20543.994341910813, 20967.462076606094, 21350.79333914608, 21469.625032578955, 21528.49820597065, 21768.881332121025, 21787.20690994523, 21949.153702950996, 22226.798107171828, 22311.066676224953, 22411.441024006243, 23024.913123140796, 23456.676497571723, 23477.803986972853, 23601.687077148377, 23694.6201414691, 23756.3303813714, 23844.19947856661, 24041.388301272164, 24225.674211650647, 24316.440266576094, 24366.86348627307, 24369.043868201126, 24380.1062815401, 24421.566926744512, 24875.478287544, 24921.9660289031, 24936.993218136406, 24969.649027697105, 24970.59669633382, 25110.781148596878, 25193.713727839942, 25404.05361844674, 25468.11084597139, 25540.985496326033, 25625.293831838222, 25801.60594802134, 25822.81372006509, 25854.38024028872, 25877.62024297986, 25895.371007311245, 25920.366239262923, 25931.51502856859, 26031.3323276886, 26057.39175858012, 26111.38136072434, 26282.371053648, 26397.696985879888, 26414.771101847495, 26494.917401302067, 26858.21150133098, 26958.795791174492, 27066.289113927174, 27238.990882922848, 27255.00026872747, 27417.946874901674, 27430.280030054877, 27493.14970215556, 27547.95090880315, 27721.041963384065, 27762.905291824616, 27983.801613063344, 28022.001127842428, 28310.556970687794, 28387.383929176107, 28434.263813238762, 28467.82854528922, 28502.67884424378, 28581.903324859904, 28702.775135463253, 28838.629811667673, 28973.38329675938, 29064.322805100346, 29065.794952844637, 29098.597646970837, 29178.480972997768, 29191.448547761538, 29451.295809881558, 29570.551755633347, 29591.054607000802, 29754.844292354137, 29811.615460670102, 29856.233045470406, 29885.92263042746, 29923.49976449897, 30003.728814804537, 30116.129407176464, 30625.020920699615, 30981.48427283518, 31164.601290566112, 31189.017417302908, 31259.614261804032, 31366.47148313325, 31430.837799056288, 31642.227628182976, 31802.569663919712, 32307.445133017733, 34754.706936797986]","[17556.014470992202, 18892.133026010924, 21435.697185631958, 23644.40648395552, 23734.00479134509, 24060.12187914839, 24191.733263416852, 24217.156952519676, 25019.43289829803, 25030.421118765815, 25483.051718485232, 25492.882360354084, 25533.759573465904, 25776.023696858596, 25865.576910235366, 25902.1078927204, 25980.735660367704, 26257.15020753154, 26368.92220024726, 26387.858293193218, 26565.49827269607, 26580.861338200455, 26627.775209402716, 26701.84198370286, 26745.262109392752, 27012.665978065106, 27138.470033016503, 27183.624397614287, 27208.15269867879, 27327.12100817992, 28261.892734351986, 28278.167721904974, 28885.053913897875, 29206.24152150705, 29250.91840986773, 29631.246727020567, 29691.564736785545, 29691.565561346823, 29783.655201730962, 29794.13772419555, 30360.52286346684, 30681.224464515413, 31187.689426097437, 31706.78580582429, 31762.768236836677]","[28620, 28620, 28620, 28620, 28620, 28620, 28620, 28620, 28620, 28860, 28860, 28860, 28860, 28860, 28860, 28860, 28860, 30240, 30240, 30240, 30240]","{96: 1, 178: 2}"
180,departure,T2F,34200,47,48,"[16497.961852771372, 22182.043312214682, 24213.985409057957, 25024.250631345833, 26671.701809912025, 26839.219116946402, 27818.164502027266, 28015.291236782054, 28400.753414457646, 28509.863201984317, 28567.508895529914, 28631.440256914662, 29221.763271045893, 29257.409045630222, 29748.76299691294, 29794.22483520175, 29820.27808943257, 29964.45001322069, 30013.876995637995, 30016.460032877734, 30060.09377309838, 30195.46139543142, 30870.615580360012, 30894.65547812822, 30949.02962941386, 31213.865088525123, 31355.31534409281, 31884.4548051401, 32073.47518204068, 32902.35368801041]","[26324.523065649944, 26887.53730490621, 27453.985220803803, 28106.373528192704, 28279.827717245425, 29462.608150886197, 30698.4070025587, 31002.252604817397, 31867.74879209303, 35163.96001997166, 35411.58030471586, 36430.48314550623]","[28320, 28320, 28560, 28560, 32520]","{53: 3, 58: 1, 62: 3, 64: 1, 65: 2, 86: 1, 93: 2, 126: 2, 131: 2, 135: 3, 136: 4, 142: 1, 152: 3, 153: 2, 156: 3, 157: 1, 160: 1, 164: 1, 165: 1, 171: 1, 173: 2, 175: 2, 183: 1, 185: 2, 186: 1, 189: 2}"
181,departure,T2C,48300,182,9,"[28241.75995342658, 29509.696636846376, 32300.341307762286, 32901.3255140636, 34147.95885742906, 34596.21929925445, 35177.24677261774, 35575.02133048168, 35799.522856942596, 35990.55449336945, 36130.18751521845, 36178.25631418424, 36601.146453304114, 37107.80216447654, 37157.12175410682, 37346.511494820465, 38048.342922094154, 38153.42339890533, 38156.20664868666, 38219.517119490774, 38443.786013029734, 38548.49731074555, 39056.096846146815, 39100.40667478416, 39172.94925522461, 39203.370404850466, 39264.86837802956, 39406.673395145925, 39587.25899872675, 39892.40632755952, 40028.19857780752, 40083.38263052817, 40504.01266362932, 40536.79273524973, 40618.49968300422, 40626.63941864986, 40704.88497209445, 40719.76815451379, 40755.21307702856, 40797.065120050946, 40940.4620060092, 41195.118551298736, 41406.31003463504, 41603.464944066465, 41678.74154756512, 41694.312170902325, 41805.95525142339, 41871.320809924015, 42357.99873185706, 42602.61154118924, 42623.48761212481, 42675.16129225792, 42701.32194099713, 42774.712822805355, 42850.13482451761, 42925.810593542126, 43113.7016799102, 43187.52392062234, 43233.18504214198, 43278.51672002988, 43296.58885883704, 43307.36435580301, 43330.37442216557, 43599.60487795431, 43614.721361381526, 43727.70261027671, 43735.31459058552, 43796.6402402733, 43853.18601481503, 43914.21279900524, 43952.02794304612, 43992.88042913804, 44090.77480005068, 44149.85775350171, 44154.368840150375, 44224.40886067473, 44239.529589550155, 44306.03543041835, 44329.05337035409, 44345.758723131876, 44392.36591893346, 44525.32615703275, 44541.40845113245, 44583.163421545214, 44670.16600983682, 44670.877741158954, 44686.48016993092, 44761.536988340435, 44803.04561720257, 44875.348649437976, 44925.53020423557, 45073.06489341755, 45096.83980531756, 45124.4028464672, 45178.6200296179, 45180.74782491847, 45297.425980327855, 45320.657299498474, 45513.27578999597, 45529.52594526644, 45762.71526905628, 45802.58155989132, 45822.23527160541, 45839.04950425394, 45896.17834197597, 46004.29231537264, 46271.676649277644, 46761.60523835847, 46868.901017759614, 47334.121221209, 47724.002802963136, 47746.143890918705]","[22659.08429192467, 27450.171702530213, 35165.80489065792, 37646.63978874168, 38586.21247546437, 38752.315571235304, 39501.95109130428, 39838.59814928759, 40337.7916758066, 40444.4959085671, 41693.50924973787, 41923.16439894105, 42526.38556872438, 42764.11001480376, 42987.959053025384, 43109.46764319292, 43213.36457050062, 43367.47421409712, 43395.116168649794, 43674.38888494785, 43721.45173307783, 43951.673816769544, 43958.87439401697, 44190.4728375773, 44234.42331265284, 44497.6675764469, 44515.836493690345, 44522.865757912194, 44602.155292255644, 44876.25405436649, 44945.72593146196, 45139.75322726347, 45179.026452588165, 45221.59459557714, 45440.46389163552, 45630.85902690681, 45784.112818110174, 45908.0535771313, 45951.2339877673, 46221.77250428127, 46321.118318046145, 46652.94415938901, 47195.29999217738, 47199.0705788098, 47208.25933061041, 47511.41044435819, 48069.043071454194, 48902.5557232138, 49576.66642537928, 50293.04822149705]","[39720, 39720, 42240, 42240, 42240, 42240, 42240, 42240, 44580, 44580, 45180, 45180, 45180, 45180, 46920, 46920, 46920, 46920, 46920, 46920]","{287: 1, 309: 1, 316: 1, 323: 1, 331: 1, 336: 1, 349: 1, 371: 1, 378: 1}"
182,departure,T1,33600,121,3,"[18852.84496403972, 19693.100485132767, 21174.768052578453, 22163.345349209296, 22225.003614583253, 22264.639747510024, 22360.796915482573, 23325.157178108504, 23582.436459461936, 24176.4817029114, 24668.46263601793, 25111.596616562536, 25317.868725366436, 25336.07701740808, 25664.369345160412, 26335.788897276587, 26407.563726813383, 26482.016938874985, 26683.461079493634, 26760.535169809973, 26827.17301048205, 26849.293666416917, 26990.09857606113, 26992.750607473376, 27504.049547343384, 27586.02177470595, 27617.55342311196, 27719.73149062265, 27728.82821959333, 27979.988893217385, 28016.780879314534, 28040.89446972736, 28141.370246948434, 28144.815673227175, 28213.384750721612, 28358.19712894695, 28385.13787248982, 28467.918306719217, 28511.4399686029, 28722.74277386581, 28815.00788752213, 28944.119170647293, 29043.323031408203, 29213.614551757186, 29263.421304716026, 29386.54938312022, 29461.316442352418, 29688.45154930266, 29717.06213732298, 29800.731498179834, 29944.407757058467, 29970.372584532877, 29995.30845355003, 30041.586359860423, 30042.00993913054, 30137.576476632446, 30210.804894947654, 30224.021079235994, 30230.66728024472, 30554.461530418987, 30747.546152150502, 30808.281356984153, 30947.00085588044, 31260.805677241922, 31316.80132019261, 31754.657247897114, 31758.862628823816, 31809.03818985277, 31979.20662881056, 32060.895473948734, 32172.206535446065, 32326.296943454785, 32394.506683789485, 32421.372432062377, 32548.69588421805, 34431.08997585399]","[23787.45457187874, 24070.64553791301, 24193.20190321432, 24506.85721113494, 24681.603072206166, 24849.561971512543, 25257.678128871394, 25966.31591989907, 27034.977541143853, 27213.379525058597, 27360.20373408395, 27434.7788891856, 28249.999277545, 28693.031128742074, 28855.302059774694, 28856.374159449493, 28939.170606204814, 28949.09967351287, 29331.481525882093, 29505.473965858826, 29568.86412160221, 29660.782973705744, 29776.136316968725, 29847.413544969862, 30054.75236565406, 30127.17476835914, 30698.81001447633, 30754.607542397647, 30774.708169544883, 31758.77340301978, 32177.831532103803, 34985.024149706114]","[28620, 28620, 28620, 28620, 28620, 28620, 28860, 28860, 28860, 28860, 30240, 30240, 30240]","{94: 1, 119: 1, 132: 1}"
183,departure,T2E,34200,60,72,"[15372.000884923003, 19477.150043960602, 19545.254257601304, 20859.091247696473, 21359.1147821164, 23306.43070248812, 25227.877628026585, 26056.433561938386, 26074.680541531372, 26164.98357044584, 26364.76418143799, 26437.06183443275, 26452.204160397494, 27098.26841755391, 27919.987690196544, 28172.286785510005, 28382.91556775768, 28487.763137626345, 28669.625319225725, 28721.384145910488, 28804.57176282555, 28879.17576709969, 29207.030056992637, 29251.899126491036, 29319.35488613591, 29491.09924617483, 29670.452242197334, 30119.652024302995, 30201.0699009331, 30234.660608665818, 30298.794249927443, 30324.217041558215, 30760.92435574166, 30802.958217252642, 31044.26236643359, 31573.310136105632, 31603.243238452407, 32184.358716733437, 32348.689862592568]","[21340.452077498125, 23707.46508291178, 24637.570957192616, 26528.91158190511, 27184.015697944185, 27618.493891122875, 27970.970839624468, 29165.35251976611, 29281.889165457338, 29766.72139452266, 29937.632626525006, 30931.84041832677, 30967.764072096485, 31232.762821181634, 32227.225104172354]","[28560, 29940, 32520, 32520, 32520, 32520]","{74: 5, 84: 1, 96: 4, 101: 3, 102: 2, 114: 3, 130: 3, 137: 2, 139: 4, 145: 1, 154: 2, 155: 1, 159: 3, 166: 3, 168: 2, 170: 1, 172: 6, 174: 2, 176: 1, 177: 1, 180: 1, 187: 2, 188: 1, 190: 1, 191: 3, 195: 3, 196: 1, 197: 1, 198: 1, 200: 1, 202: 3, 207: 4}"
184,departure,T2G,34500,21,22,"[21995.437330177552, 22259.103198020995, 22774.409741461768, 24662.15018516456, 25965.399839175585, 27568.50877671191, 28546.69981452589, 30060.410868518382, 30108.722467354193, 30218.299686601335, 30337.90700490186, 31031.18527395389, 31310.510415664543, 32220.12391007381]","[27875.570868498467, 28492.761580876253, 31152.110174487552, 31999.61876600294, 32286.65988990336]","[28560, 32760]","{62: 1, 64: 1, 67: 1, 86: 2, 117: 2, 126: 3, 142: 1, 153: 2, 156: 1, 157: 2, 158: 1, 160: 1, 162: 1, 164: 1, 173: 1, 175: 1}"
185,departure,T2E,37200,104,113,"[22054.676935035026, 23013.71225559908, 23856.141524598122, 24699.464120926325, 25678.484556065538, 25737.459386196057, 25830.983981163452, 25838.326867141583, 26086.54558624917, 26945.05543794702, 27259.952423232025, 27374.610013869544, 27528.986090050927, 27699.677400578345, 27774.875781167833, 27817.593630121708, 28074.446063297793, 28517.608268671953, 28927.59405930355, 29048.97426776174, 29109.60782310704, 29137.997480061455, 29341.164564244933, 29379.442795218394, 29447.648575909952, 29530.780194946172, 29546.570536777133, 29687.640606496894, 29785.560577894827, 29888.56567250023, 30354.471277003282, 30807.568359609526, 30887.77428950308, 30904.05733267014, 30905.40551329188, 31014.781511229907, 31200.047138653215, 31321.99612913561, 31369.38134851371, 31618.010610669917, 31648.789847804022, 31726.02351724988, 31821.284624615306, 31853.941202122518, 31866.45210769944, 31921.58100181208, 32002.185734663373, 32291.56886210493, 32389.200731808265, 32399.74829375648, 32418.74471977372, 32515.301097828804, 33094.66463048283, 33253.01105636366, 33321.60933405391, 33462.57282160855, 33496.20666250687, 33750.59944610926, 34274.8952152169, 34349.588911800085, 34412.76050289222, 34427.17571537914, 35151.211710878684, 35931.22999538535, 35981.66326097712]","[20116.037000483528, 20784.313675857687, 26256.553797888537, 26693.929356673532, 27271.200226522764, 27344.01568389701, 27477.02315796861, 28118.381918657207, 28999.638674269692, 29084.20720504464, 29261.0411805949, 29439.60134751277, 29465.62497923224, 29500.802904943506, 29793.01059943117, 29935.07009934936, 30173.97512538703, 30361.52156817324, 30365.699671246166, 31138.696287417293, 31821.9726209742, 32128.93005704112, 32278.46425184827, 34946.132026528605, 35342.958187187476, 35865.88272422925, 36253.27188837163, 38893.51970242257]","[28320, 28560, 29940, 29940, 32520, 32760, 32760, 33360, 35340, 35340, 35700]","{123: 1, 139: 3, 154: 3, 155: 3, 159: 3, 166: 4, 168: 2, 170: 1, 172: 7, 174: 6, 177: 5, 180: 13, 187: 2, 188: 4, 190: 3, 191: 4, 192: 2, 194: 1, 195: 3, 196: 2, 197: 5, 198: 2, 199: 5, 200: 3, 202: 5, 204: 1, 207: 3, 211: 5, 225: 1, 227: 5, 229: 3, 241: 3}"
186,departure,T2E,58800,160,166,"[35227.721211727665, 39409.254882261375, 39850.59543515024, 42437.01851965152, 42888.80574758453, 43630.02100443535, 44695.33928704168, 45542.74572894783, 45657.120151103845, 46182.889798894204, 46833.48289660574, 46980.225318396115, 47071.53088737476, 47373.67640642698, 47416.784177536785, 47926.388103782876, 48130.56287964348, 48172.45809363758, 48218.51431796355, 48219.997337779954, 48269.90495696395, 48464.11124832183, 48494.940636011976, 48799.64288883095, 48829.57745853222, 48833.44334922005, 48985.13006420125, 49691.01767741589, 49749.80751316882, 49874.87352051882, 50368.46961498286, 50491.49295115831, 50539.09929404767, 50539.715262978396, 50598.09130310722, 50749.26101713529, 50752.02015021814, 50780.639855240115, 50908.83116726566, 50983.58192820639, 51230.26272901188, 51317.44253200063, 51418.20135015185, 51519.770646608886, 51550.80401606839, 51584.37792818861, 51620.94571641846, 51693.2089911425, 51753.15644597956, 51988.48962837601, 52139.01827524841, 52229.74752052779, 52270.04792917181, 52307.583317456505, 52315.16130626549, 52463.193097260126, 52483.49780980818, 52550.79734013452, 52574.892252148195, 52582.829340215874, 52859.78989119737, 52901.852824574205, 52903.93373367528, 52944.4530610495, 53121.9657133701, 53254.91965453065, 53471.49493437499, 53478.58879825176, 53672.49299956958, 53782.28624793989, 53844.88249729997, 54056.16201371396, 54061.22373521214, 54254.98864377174, 54448.76069691426, 54470.7509370842, 54625.92402632798, 54695.284824168215, 54769.66774149883, 54810.81289439504, 54872.04283256656, 54905.35128264994, 54976.00541345772, 55191.234435554594, 55385.31479621366, 55888.3182017241, 55899.42746759077, 55899.42832605975, 56254.79080800458, 56292.35216141302, 56916.2632247159, 56994.33848160486, 57111.19199228419, 57619.74132237098, 57635.955253650834, 57669.36840342005, 59060.11580775632, 59458.416297570766]","[40321.92467638473, 45819.15518967729, 46794.583345224375, 47023.26069510484, 47144.8691418958, 47244.2650224505, 47366.26855017146, 47764.89479169239, 48515.313961487554, 49020.969689383724, 49536.26545252865, 50497.39633231787, 50744.98026532768, 50782.593575722276, 51561.10914457981, 51618.458989141225, 52012.35496787677, 52121.737522427255, 52479.07903747735, 52550.07947132162, 52550.6113168998, 52815.502880215245, 52993.072595850805, 53034.04486022501, 53189.194391863595, 53393.90014729303, 53428.00546980355, 53804.78805721263, 53827.277907306874, 53828.47162424679, 53841.215890558255, 54055.86542230485, 54621.22645056004, 55293.90652971786, 55430.593469319196, 55630.88379360807, 55869.6901256119, 56136.51354492985, 56983.945371064336, 56989.91783294022, 57116.95876494677, 57390.65899887972, 58396.896249457684, 63301.93296101198]","[49560, 49560, 49560, 49560, 49560, 49560, 49740, 49740, 49740, 49740, 50820, 50820, 50820, 50820, 52560, 56640, 56880, 56880]","{401: 2, 407: 1, 433: 8, 438: 5, 439: 12, 440: 10, 441: 1, 442: 10, 444: 4, 446: 6, 451: 7, 452: 6, 458: 11, 462: 3, 463: 7, 466: 3, 469: 9, 471: 6, 473: 1, 474: 12, 478: 5, 483: 9, 484: 3, 492: 4, 493: 11, 494: 10}"
187,departure,T2F,35100,93,96,"[21575.19252271559, 23693.406424237663, 24121.138677491952, 24227.797225634135, 25034.010586195433, 26551.739505414334, 26642.556460466116, 27541.59626194441, 27809.86490341074, 27992.61014069009, 28316.95953753709, 28672.206026159078, 28672.796351686335, 28787.55650725535, 28844.83238478484, 28857.624349469555, 28878.87459090429, 28911.054415400566, 28981.64117452447, 29027.259444251813, 29167.93740065743, 29254.544642705583, 29257.67835476895, 29401.102924886636, 29626.009524680514, 29731.10876767997, 29866.702886936564, 29875.601860502746, 29907.730190981398, 29939.539183358775, 29953.756422318726, 30207.03996752856, 30378.610607641025, 30432.405320123038, 30509.16369918536, 30684.974835184737, 30828.8549857241, 30852.185410005375, 30939.27818102492, 31640.792632280736, 31714.426188487378, 31763.537296673356, 31789.433503237524, 31800.316751626957, 31837.61633512426, 32123.782152599597, 32175.02060747276, 32254.366376399765, 32456.734018439318, 32474.515269450116, 32542.613206113816, 32582.289856252206, 32667.114834747626, 32826.235888342184, 32879.538433459806, 33117.061656717065, 33707.38750725004, 33835.58687186346]","[24420.71980005357, 25532.787533767278, 25893.15790961599, 26777.73746248892, 26919.682047834838, 27768.24621196535, 28136.739357235983, 28443.13739845053, 28575.61024977808, 28774.46352570768, 29025.61301829445, 29241.94387390833, 29700.543215737125, 29760.984307419934, 29872.82135790183, 29946.75180728353, 30010.51117676364, 30288.22844129156, 30773.336770260714, 31149.74327994639, 32012.104535041308, 32081.249998489122, 35167.351023495066, 36064.81893405783, 36193.84772352218]","[28560, 29940, 29940, 32520, 32520, 32760, 32760, 32760, 33060, 33360]","{62: 1, 64: 4, 65: 4, 67: 3, 86: 4, 93: 4, 111: 1, 117: 3, 121: 1, 126: 4, 131: 4, 132: 1, 135: 4, 136: 2, 141: 5, 142: 2, 152: 4, 153: 2, 156: 2, 157: 2, 158: 2, 162: 2, 164: 2, 165: 4, 167: 5, 171: 4, 173: 2, 175: 4, 183: 3, 185: 4, 186: 2, 189: 2, 203: 3}"
188,departure,T2F,33900,64,71,"[21714.05218155989, 23330.95700539934, 23559.913848154065, 23689.320233637838, 23962.936960395207, 26104.72770774833, 26824.491267816204, 26857.226804530343, 26906.959353529615, 27353.966664044652, 27604.398921305674, 27634.07793509047, 27729.922860978837, 27796.32264553024, 28044.282690195072, 28052.982940792706, 28140.64391183869, 28224.820603063432, 28424.309632600434, 28685.531965024922, 28921.54324429235, 28936.620999339735, 29000.59641888127, 29118.921617471635, 29139.083482395283, 29376.15644492141, 29637.92304085149, 29659.638410852123, 29715.47871831369, 29821.97553878436, 29972.753171478194, 30085.71454591505, 30239.981529775436, 30246.767834000733, 30272.122787600205, 30374.3299345369, 30526.397775295558, 30931.015007383, 31878.986479703042, 31903.47418142623]","[23383.91257997357, 23590.11109209171, 24037.31256549623, 25649.43341582128, 25954.837760941853, 27033.619463735922, 27177.59353802967, 27292.751576913408, 27942.73556414759, 28063.53466064643, 28388.29704411557, 28515.032540764598, 28583.652732449475, 28720.850305520664, 28940.843612585173, 29355.70727748629, 30968.047981966694]","[28320, 28560, 28560, 28560, 28560, 28560, 29940]","{48: 1, 53: 1, 54: 5, 58: 3, 62: 3, 64: 3, 65: 3, 67: 3, 93: 2, 111: 2, 117: 3, 131: 1, 135: 1, 136: 2, 141: 1, 142: 4, 152: 2, 153: 1, 157: 4, 158: 7, 160: 2, 162: 2, 163: 4, 164: 2, 165: 3, 167: 1, 171: 1, 173: 1, 175: 2, 181: 1}"
189,departure,T2E,35100,62,72,"[18914.05079860594, 24057.59791745122, 24546.36519300458, 24847.954741762762, 25106.325820377562, 25131.631580582733, 25237.1972170602, 25491.54965027853, 26355.06984185679, 26402.03905994514, 26931.70407542277, 27374.792639350504, 27794.967276189735, 28118.622531294823, 28221.95450816735, 28255.05836440644, 28513.906138112467, 28562.036200135513, 28736.93052806858, 29020.699967577828, 29240.802167333924, 29354.29460473667, 29458.215988927146, 29584.08519022679, 29599.854176329536, 30364.071020769992, 30417.536112826427, 30795.96438858552, 31150.339886146558, 31192.42876191422, 31714.678121074936, 32151.596621091594, 32280.28119985659, 32926.7619594066, 33070.606633694886, 33220.441496625484, 33452.945818564585, 34136.49787893156]","[20599.870268048588, 26235.525293388393, 26287.716514516927, 26424.700246761575, 27133.686457316355, 28511.70357913314, 28811.650819167327, 30413.26544710041, 30616.924635284475, 31001.59306538789, 31076.16763404822, 31213.97188942801, 31584.133756648735, 31789.74992704662, 32181.68243748647, 35015.397872247464, 39546.388706620965]","[28560, 32520, 32520, 32760, 32760, 32760, 33060]","{96: 2, 101: 2, 102: 1, 115: 1, 130: 1, 137: 1, 139: 3, 145: 1, 154: 3, 155: 2, 159: 2, 166: 3, 168: 2, 172: 4, 174: 3, 176: 1, 177: 4, 180: 3, 187: 5, 188: 3, 190: 2, 191: 1, 192: 1, 195: 1, 196: 1, 197: 2, 198: 1, 199: 1, 200: 4, 202: 2, 207: 2, 227: 4, 229: 3}"
190,departure,T2F,34200,69,70,"[17518.20717542499, 21233.184021298934, 23508.41741143162, 25074.03017735001, 25131.490855487835, 25205.33548878768, 25773.509968636936, 26294.773643956287, 26410.48501288262, 27143.67613493621, 27554.750826560685, 27638.65812888128, 27654.25565748112, 27845.662106883014, 28007.44304449321, 28110.933520662496, 28292.93487809918, 28344.518427114188, 28405.223762137874, 28496.01481890151, 29124.797281377047, 29215.291312745157, 29287.892679920325, 29423.855543589914, 29550.36396518888, 29586.670778473526, 29783.495915239862, 30131.6800385154, 30194.956323270002, 30213.70144105192, 30409.508720972513, 30562.237586880772, 30573.832872837454, 30575.658760074268, 30805.910849856646, 31027.928025061614, 31294.459920304802, 31368.59560281837, 31695.57604163136, 31808.302875068952, 32306.60423513761, 33175.11562321547, 33832.62774974385]","[17908.974613426588, 17978.862045655136, 24415.037254347895, 25872.685584446022, 26215.725273655225, 26835.967571837715, 27267.85659581784, 27465.5653445535, 27666.308842029957, 28063.214430996828, 28217.05072024543, 29124.26945440676, 29767.27179449165, 30001.203222529508, 30310.743667773404, 30496.342174402984, 30645.462629314985, 31166.189396202935, 32338.06495787439]","[28320, 28320, 28320, 28320, 28560, 29940, 32520]","{53: 3, 58: 1, 62: 1, 64: 2, 65: 2, 67: 2, 86: 4, 93: 4, 109: 1, 111: 1, 117: 2, 121: 1, 126: 1, 131: 1, 132: 1, 135: 5, 136: 2, 141: 1, 142: 1, 152: 2, 153: 3, 156: 2, 157: 1, 158: 6, 160: 2, 162: 3, 163: 3, 165: 2, 167: 2, 171: 2, 183: 2, 186: 3, 189: 1}"
191,departure,T2F,35400,73,85,"[22107.96230260071, 22869.888761951246, 23773.278481861576, 26430.197767222937, 26821.73994587061, 27128.477463699608, 27441.249232697643, 28111.643822438935, 28150.68467150304, 28677.865050941244, 28721.15893088239, 28816.769151607048, 29007.169865313204, 29123.540285758358, 29393.177663340233, 29540.68347558913, 29805.190386778253, 29889.550323319145, 30045.34664526454, 30103.940296004177, 30107.44787933936, 30207.197182048192, 30390.3404895458, 30704.349225793016, 31050.839910859722, 31241.978278660394, 31265.0755355046, 31287.741294258056, 31293.669870626767, 31451.776682889158, 31471.319021528565, 31605.068655999574, 31781.483712281504, 32108.11913530554, 32355.78983446353, 32430.046379043568, 32846.537559963464, 32990.47353367191, 33012.094113839536, 33119.71113259944, 33469.597139176556, 34052.75770369365, 34124.0447082393, 34299.634483032765, 34379.042958861646, 34381.83975387863]","[21613.115323739676, 24413.385132329673, 24448.68663010473, 25305.74594726182, 26548.352037092944, 26899.914306422383, 27054.03367506803, 29361.825154880204, 29516.862640118998, 29657.142756554065, 29876.97310677956, 29899.37735791462, 29935.276261699408, 31194.74973077181, 31620.115440970454, 31749.773786145463, 32024.588063600593, 36305.798905696625, 38495.38929292202]","[28560, 28560, 28560, 29940, 32520, 32760, 33360, 33360]","{86: 2, 93: 2, 94: 1, 109: 1, 111: 4, 117: 3, 121: 4, 126: 3, 131: 3, 135: 3, 136: 1, 141: 4, 142: 2, 152: 3, 153: 3, 156: 2, 157: 2, 158: 3, 160: 1, 162: 8, 163: 2, 164: 1, 165: 3, 167: 2, 171: 1, 173: 3, 175: 6, 183: 1, 185: 1, 186: 2, 189: 4, 201: 1, 205: 3}"
192,departure,T2F,37200,95,102,"[21313.65667227579, 24676.0492781693, 26697.12585823637, 26863.497382132846, 27102.005323939742, 28080.31071659709, 28459.187266217894, 28464.19531026566, 28560.180765245812, 28589.96282939946, 28668.522611474877, 28886.963544562772, 29308.998989965043, 29390.332341547815, 29592.996823635454, 29922.382483047924, 29973.261685521735, 30037.221149506844, 30163.461535445862, 30408.2926731014, 30496.71648398722, 30511.651453692724, 30740.578938509738, 31094.81978567377, 31281.42765615581, 31399.394054942655, 31561.141585744273, 31615.333128895985, 31747.843774347657, 31776.569774817362, 31869.999609317303, 31911.362940506882, 31994.271140793713, 32151.989879936187, 32153.706827400714, 32270.645425713694, 32283.59775671715, 32402.775461075376, 32417.7077609782, 32512.42832312089, 32568.96185534847, 32655.29690258786, 32792.38019894411, 32953.65058228348, 32976.72948788301, 33140.29769023923, 33178.014869281826, 33232.42649556609, 33246.58301537763, 33409.02601786306, 34402.90721507776, 34406.88203891748, 34447.15863173095, 34462.53873119067, 34929.60749697828, 35318.35763378202, 35418.1883597852, 35592.35502382656, 35790.593471827146]","[24528.367468876237, 26255.843003836275, 28609.405523539357, 28832.050889462083, 28998.678872426783, 29423.579383169203, 29831.9663801466, 30095.92886601976, 30606.247703182715, 31386.464245443865, 31450.537976592488, 31572.41608333908, 32113.35455755318, 32171.880652572654, 32330.754039019208, 32332.75588424922, 35492.672248723, 35776.7122075743, 35924.314729573554, 36216.167902297995, 36295.84501775017, 36610.80173870575, 37375.0968272042, 38046.823562023266, 38194.80792177505]","[28560, 28560, 29940, 32520, 32760, 33060, 33060, 33360, 35340, 35700, 35700]","{117: 1, 121: 4, 126: 4, 131: 1, 135: 2, 136: 1, 141: 3, 142: 1, 152: 5, 153: 2, 156: 2, 157: 1, 158: 2, 160: 3, 162: 2, 163: 3, 164: 2, 165: 4, 167: 3, 171: 5, 173: 3, 175: 3, 183: 2, 185: 4, 186: 6, 189: 3, 201: 2, 203: 2, 205: 3, 214: 5, 215: 4, 218: 1, 222: 1, 231: 2, 232: 3, 237: 6, 240: 1}"
