INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
47,departure,T2D,24000,157,3,"[12932.142219662755, 15842.708165759725, 15953.303102440334, 16331.672158397108, 16910.421067344865, 16933.62340823761, 17359.05673347578, 17494.05928634047, 17512.51944449096, 17595.345100995535, 17669.43729596177, 17769.519943820575, 17988.524235528672, 18338.512456971766, 18346.757367501097, 18389.63064242384, 18419.429727549552, 18464.82976746461, 18517.663372043586, 18534.931190449748, 18552.44907457786, 18559.710084869293, 18598.867352802336, 18685.547308663172, 18703.054739400075, 18822.312321674402, 18826.11829120006, 18837.394565208804, 18861.213880130497, 19113.078461241952, 19195.247736724603, 19236.114045504084, 19322.64292261206, 19418.855953236663, 19421.49917190052, 19448.829174864168, 19475.11965996636, 19506.746743205138, 19518.871819813714, 19543.292314849576, 19545.046599917518, 19570.966059050814, 19634.121022546628, 19806.22800152852, 19863.929278192936, 19877.06349023355, 19894.622515545387, 19939.942734788638, 20029.769824528143, 20063.00823904237, 20072.12566629523, 20110.690470853377, 20113.048355208837, 20121.432897614814, 20308.88287754193, 20309.81524595227, 20338.20673076259, 20358.413598580624, 20372.763733403306, 20385.273800602252, 20427.913025625156, 20458.11527032213, 20459.233172314598, 20463.483457774797, 20505.324762520548, 20539.32793924035, 20624.068815680297, 20706.14166173397, 20709.24461398282, 20710.932570443918, 20748.88421463831, 20752.026232984386, 20823.39019772496, 20826.499969400138, 20881.6727050383, 20890.21823100878, 20928.880446308154, 21014.920791665965, 21066.878096762804, 21099.908041256494, 21100.18773109176, 21109.550106094797, 21122.21297597147, 21152.68032108675, 21161.306306442246, 21369.84923263427, 21370.297338732376, 21385.922807525127, 21388.098123945696, 21391.52569679066, 21397.946911103263, 21451.626536691434, 21650.912626888334, 21699.842053652566, 21711.057807155154, 21797.61320869607, 21926.8020407648, 21946.46571116138, 22215.594615266236, 22255.246952316607, 22535.675990492622, 22614.14784715195, 22776.03272098538, 23026.990782732726, 23164.0151377905, 24123.272178870204]","[13062.043569511974, 15119.988175726981, 15819.706661821521, 16381.89782212308, 16626.579445120882, 17305.388067117423, 17418.102507671778, 17579.354026378882, 17770.973168599347, 17782.559594246337, 18363.12499714119, 18399.30173302629, 18425.992110733092, 18466.6815791624, 18517.242333769023, 18740.259809428775, 19411.958610045956, 19450.58637812824, 19512.31825493332, 19613.094380920014, 19630.14325590263, 19927.24147496673, 19975.133669190007, 20025.0193820036, 20065.805772225634, 20090.013451066607, 20197.267648988396, 20295.023929264506, 20335.58852859241, 20486.177566806902, 20538.965567566727, 20555.193322416508, 20606.216290685035, 20654.775781547174, 20697.279479612727, 20713.825658856218, 20794.815686648646, 20798.329763082165, 20940.92207472502, 21007.004841312253, 21089.0734547187, 21218.319771345807, 21388.1975922963, 21427.952452486872, 21435.098569005633, 21466.94308756898, 21482.166284559033, 21484.920583060364, 22630.756339475814, 22768.225347905976, 23570.015997024195]",[],"{7: 2, 9: 1}"
48,departure,T1,44100,130,4,"[23679.14191758151, 23780.28831586556, 24013.866545540426, 24747.29345060667, 28337.045291597133, 28444.856279801075, 28668.94456531194, 30874.426481608676, 32541.937317474203, 32697.33789781206, 34037.42797362927, 34134.705234843685, 34163.51916306727, 34505.11143976076, 34560.14877371713, 34751.74702996549, 34810.15792972847, 35025.27324055204, 35448.708221737696, 35976.64264470814, 36235.21159166098, 36984.354824413516, 37078.54829560431, 37218.1323047276, 37315.702740766515, 37364.342963095776, 37459.35565977953, 37462.261669807194, 37508.31194740088, 37525.43413008337, 37710.367733902254, 37845.86191375411, 37872.775113011405, 37953.41619094849, 37970.42950326655, 38097.27177772921, 38105.49942821813, 38172.35734401794, 38265.48584226539, 38283.40561006704, 38306.001965524556, 38311.60501179953, 38348.81480804798, 38464.2066846823, 38503.78546585752, 38623.27584505407, 38631.83201152666, 38677.22899636855, 38821.330253935404, 38867.29877559577, 38899.83436105612, 38934.73719981461, 39010.43357294569, 39158.94786587339, 39313.917983143074, 39530.70025876483, 39571.0599991165, 39641.75591724196, 39673.06264731862, 39721.647062344986, 39735.82577153506, 39768.605997257626, 39833.38811186732, 39915.05781483964, 40124.13813197812, 40461.18118441263, 40463.85243265101, 40703.837556156286, 40735.56562098119, 40853.06442676901, 40888.20793397568, 40920.37854063612, 40947.970352324075, 41401.10159546323, 41475.16008309634, 41725.13826441273, 42197.01213877368, 42467.298001401956, 42543.83592776242, 44435.427353597115, 46263.66786504063]","[26821.658910321385, 30988.565909780988, 31844.938213851354, 33468.76703054479, 33487.661373552626, 33740.36416436721, 33908.948591445136, 34439.36470226539, 34735.07617771835, 35576.939341327816, 35666.44154315442, 35928.49473103809, 36608.57143691393, 36619.26536600411, 36648.20744793719, 36656.30773947438, 36724.58265121256, 37075.26441573996, 37961.01517991146, 38011.894931484916, 38536.04750187191, 38870.070488389494, 39073.57099482543, 39399.71723451274, 39439.042836563276, 40036.04862394286, 40804.81780095948, 40851.522247236695, 41032.64840207838, 41102.95830543795, 41622.89962500289, 42944.38894513852, 43040.81636117579, 43731.5463283508, 43924.93563944619]","[35640, 35640, 36000, 36000, 37080, 37080, 37080, 37320, 37320, 37320, 37320, 39180, 39180, 42240]","{258: 1, 259: 1, 267: 1, 293: 1}"
49,departure,T2F,24000,51,59,"[11453.959311840923, 12717.98987417449, 13927.25067082911, 14110.625848699592, 14719.069336892497, 15768.791236471345, 16273.12405770141, 16398.083802553676, 16720.11454184209, 16978.3991336282, 17045.968525642333, 17083.12336231609, 17690.954156716325, 17704.763905622407, 17833.38021389453, 17918.092534365962, 17975.820207074517, 17981.989344181908, 18114.935142708702, 18225.455865220603, 19140.512650405206, 19613.6534688197, 19708.747347817054, 19708.794615377778, 19822.82417989137, 19854.94729475612, 19873.955754008915, 20134.23821620809, 20283.44612609616, 20707.922741890496, 20735.462079682264, 21156.438506536626, 21258.866003233976, 21303.07223898826, 21953.719690314167, 23234.79418189323]","[13421.636579639, 16699.1456275534, 17627.64110110101, 18525.60026794785, 18636.186993968142, 18737.719978082656, 19115.623983520025, 19143.27355741, 19332.584989028168, 19676.15531721659, 19874.573441233104, 20925.82899162378, 21180.47966512175, 21968.046715150726, 22016.589710969685]",[],"{7: 2, 9: 7, 13: 4, 14: 5, 15: 6, 16: 10, 17: 6, 18: 9, 19: 10}"
50,departure,T2D,24300,183,3,"[13893.686199942233, 14863.96570399758, 15502.151034371022, 15930.37113326395, 16183.416876857194, 16451.273399541977, 16643.19780318698, 16851.257282507657, 16869.20525607006, 16932.00370823837, 16938.533785855063, 16953.231923187304, 16960.738513213793, 16961.690713933673, 17076.651485223054, 17160.43374275115, 17336.016956305677, 17406.606605299916, 17443.00376338117, 17574.069971216915, 17639.545184378112, 17646.47748718692, 17795.58489575213, 17804.936840713453, 17807.81667278687, 17865.565285368342, 17961.85339744472, 18018.533971638983, 18123.469738821725, 18140.91438248338, 18254.55959262914, 18422.658546856626, 18470.06158513158, 18568.611358522463, 18656.596938383125, 18688.038441562814, 18792.716398183074, 18825.2997755219, 18980.10338231939, 19095.027515584825, 19125.171367013812, 19130.891326175388, 19133.95096545591, 19186.651780079508, 19242.848165406544, 19245.168538521106, 19245.875997000043, 19393.51510872747, 19449.02585875858, 19502.042051308716, 19663.329870381574, 19674.93792573922, 19778.730073738774, 19876.88247379535, 19902.642719393025, 19947.434039026048, 19970.7526194477, 19976.67311962595, 20011.559700562146, 20035.97934157426, 20087.08400662735, 20120.65871324092, 20123.45585220016, 20199.796548897317, 20211.322373849103, 20222.186445413707, 20258.39458433964, 20275.955344586844, 20290.34142005528, 20329.560391678795, 20425.106713672994, 20438.32908143227, 20484.473846415614, 20503.55976879569, 20513.727562425076, 20539.007744090082, 20546.524425313528, 20547.285030324998, 20590.558017759235, 20712.25478999466, 20821.128315418646, 20839.018829093886, 20864.167178867312, 20900.412577913132, 20909.083313272633, 21035.881376929396, 21061.126239168505, 21069.925264862093, 21076.73217873431, 21131.89502047948, 21164.72540789855, 21218.737638577484, 21248.793326537063, 21266.821397949607, 21293.215123973052, 21301.667522349417, 21331.477375851893, 21399.016785166546, 21469.27450658811, 21549.437388550752, 21570.293798215524, 21601.710263916695, 21604.086922225015, 21692.724351113902, 21697.45869893061, 21771.337804595223, 21799.577932602504, 21815.401324459057, 21827.54573439285, 21941.860196336664, 22126.634867804503, 22138.46290320596, 22341.021432485548, 22380.52654845246, 22425.919965715064, 22496.650856899432, 22502.170273819585, 22566.144441194952, 22571.71284501699, 22954.18801120369, 23147.647164684306, 23384.776801361553, 23393.076813042295]","[13647.675487638875, 14777.128455386026, 15051.071745215926, 16728.751306008464, 17093.151390759587, 17283.148311413413, 17306.152159477737, 17381.65487268547, 17825.966414353697, 17976.534797340104, 18148.784863697052, 18168.945324684457, 19006.807928259073, 19109.792188360203, 19194.02261838533, 19405.928733654306, 19505.624915837587, 19600.17116330902, 19649.873850319338, 19685.75636481136, 19820.066526669933, 19913.95781749775, 19992.00815315308, 20094.536754274046, 20133.99356946092, 20146.459932919923, 20334.202401263457, 20426.137607337525, 20460.35591091636, 20720.294722789036, 20728.13026487111, 20736.42051648572, 20785.88471330396, 20795.126268932734, 20818.623747863618, 20880.328108528, 20925.55898517592, 21023.132035551036, 21032.302558299263, 21106.70391237183, 21106.780054761497, 21147.051771843446, 21148.03311699865, 21382.51794016577, 21660.17270765385, 21663.91331020051, 21710.507105418023, 21751.108601371536, 21793.651604091185, 21816.163764755627, 22054.996806465966, 22076.50119155462, 22145.359462210472, 22222.135526988597, 22749.961972942263, 22951.00206873989, 23137.771486050344, 23587.420225006874, 23625.377156551993, 24217.570625566987]",[],"{9: 1, 12: 2}"
51,departure,T1,24300,164,5,"[13893.663600035094, 14159.110026203572, 15342.758970908453, 15644.74214592186, 16132.069466463508, 16864.6936173039, 17132.925955993007, 17457.137656650855, 17877.445621630603, 17941.338929554277, 18041.525140705657, 18227.350036768363, 18256.915526254008, 18394.466623656303, 18435.127444413498, 18446.486541317976, 18678.422682806282, 18753.37696260808, 18876.42530786852, 18884.373524773604, 19005.729731544747, 19010.133839476675, 19064.816617870492, 19152.725868544258, 19167.61791411025, 19373.33200779199, 19384.923821908164, 19454.224023115097, 19525.914832827373, 19538.354180214177, 19539.995843130517, 19545.228394985363, 19616.14237722955, 19670.345937950082, 19706.548729331287, 19709.502344370212, 19764.18074973047, 19846.91412448881, 19870.65414437868, 19873.136517823325, 19875.70334754695, 19924.19074299391, 19940.297290237053, 19946.279844502376, 19956.34960279418, 19956.541960467523, 19986.70547771204, 19991.575500015377, 20013.207637836254, 20015.87638730382, 20045.136311682072, 20194.395094450218, 20202.749230471745, 20221.380137269305, 20255.00075309586, 20268.563569209644, 20348.707252014385, 20382.297524146, 20508.93075986091, 20546.316235266793, 20547.15958378972, 20565.816768939803, 20584.551416540264, 20586.03982055383, 20677.75062517238, 20708.14861567136, 20715.347198843854, 20715.975772665744, 20721.30840267311, 20737.026888905963, 20779.853304200227, 20794.0607805455, 20851.100092125573, 20897.85665597207, 20967.409547244286, 21052.686210704058, 21068.223657753395, 21150.33507930323, 21180.640260981763, 21190.12173600821, 21209.885961197153, 21211.311266651097, 21226.09480271088, 21269.452435005795, 21285.2374345172, 21413.712372214763, 21471.47222817368, 21487.260387849812, 21513.95007021178, 21611.109392984723, 21692.590709931836, 21701.567556423077, 21711.423278791994, 21800.039886306433, 21898.570802912112, 21977.604368229364, 22170.323457977647, 22260.399707532164, 22270.19604290383, 22397.816920198853, 22422.901752512233, 22594.402833468645, 22850.233362171733, 23039.926020929095, 23077.51224405071, 23141.371516358806, 23331.460233726095, 23701.23253055013, 23955.713898493446, 24106.796453050487, 24310.141829165765]","[13163.883097073352, 13537.890913059955, 16043.599966447793, 16126.396289681294, 16363.832392318309, 16595.239068749936, 17079.576305238937, 18300.969109298436, 18474.8271882922, 18753.49370895006, 18903.616515653124, 19158.18242181715, 19164.309098663587, 19175.256759741635, 19229.824855415187, 19329.417831800198, 19424.702800796076, 19458.317839590036, 19488.163632715983, 19542.299163183256, 19755.963522625374, 19911.127409896995, 20193.591568141597, 20259.636939203876, 20307.817379582295, 20308.806147527117, 20512.308589046035, 20606.957131029783, 20664.55257121473, 20750.395274878443, 20798.92936474813, 20990.30039074857, 21029.69397441685, 21034.945524664934, 21165.71029040982, 21310.854790315665, 21328.389926923013, 21527.579947280603, 21659.508028075732, 21675.467134874747, 21738.682144419316, 21816.66931168179, 21922.503714262588, 21929.625141588996, 21990.036404595285, 22017.044404074823, 22075.660892125466, 22086.21568401374, 22117.4771563553, 22447.784114773942, 22493.18208539858, 22501.637598174464, 24341.316302430278]",[],"{7: 3, 9: 1, 12: 1}"
52,departure,T3,24300,159,0,"[13473.566689999692, 15465.955474447332, 15796.808126238288, 16360.812563455327, 16446.13714660812, 16604.692009047136, 16722.31301661964, 16733.648454119513, 16770.85437452509, 16845.782572969787, 16977.9334584925, 17040.628244378753, 17750.264154729146, 17934.161017685623, 17947.864926658396, 17964.796075915106, 18090.367510371696, 18130.989138772664, 18133.98938026004, 18196.789657720103, 18254.24534313824, 18301.966006346403, 18323.369386513095, 18328.315323568924, 18394.719326816623, 18495.55084373233, 18643.100967666167, 18887.90960419671, 18934.25503971335, 18988.93320062106, 19006.435442041904, 19029.717103095878, 19046.64852348429, 19071.10812356396, 19124.47497628448, 19182.277009191333, 19290.14325014756, 19391.140392623885, 19408.321645095384, 19508.06443318247, 19558.385302970135, 19604.145635999826, 19743.454243712644, 19760.213033935448, 19884.157424082423, 19889.259969127303, 19933.471312027745, 19963.62460058124, 19982.275392877593, 19992.25067611327, 20043.538402607806, 20088.629075452303, 20138.10976633728, 20200.121646239535, 20206.36427411188, 20247.62882946426, 20277.26533327397, 20294.07021552492, 20320.568895941564, 20367.96850807207, 20373.407014773, 20396.43710411581, 20429.422448105048, 20430.19341445864, 20453.98355220377, 20463.406758180758, 20502.089636073415, 20511.51113892133, 20693.601968681625, 20729.112439905755, 20731.412168234958, 20736.117155592612, 20736.171276466634, 20752.13547189632, 20752.377965953703, 20769.352705272133, 20850.99117803273, 20862.194942153874, 20868.40202942308, 20905.171565334123, 20914.2257258227, 20920.82437446229, 20982.06176843533, 21025.583336746146, 21037.591951670744, 21117.20260787788, 21120.410268721043, 21219.081881215432, 21223.164798006477, 21300.429278883123, 21348.447227529785, 21476.263002456275, 21557.31335585177, 21579.691298946593, 21624.642233803635, 21718.5404436483, 21766.2415486055, 21766.954335751994, 21875.627022451696, 21979.238723034596, 21990.32192353537, 22025.710782433332, 22042.517768512662, 22272.914584546183, 22294.844916402533, 22515.496905228058, 22596.95301954334, 22911.413542974075, 23201.24873952572, 23422.47428839368]","[15421.603151102807, 15918.435773804733, 16886.345797696424, 17645.054329392704, 17697.698987694555, 17863.592457272785, 18433.262733537325, 18483.867712216626, 18505.967016569604, 18803.401684876622, 18810.345514178804, 19052.165972874696, 19223.331770277237, 19404.4853540181, 19435.184376338777, 19487.823493911106, 19560.527433385716, 20004.43769424751, 20055.678806944237, 20096.589540713896, 20116.897053249213, 20197.871208666395, 20208.697383080005, 20236.2275506877, 20244.21419542948, 20256.474045747535, 20270.439646473744, 20306.90696671806, 20554.02796165059, 20660.6171651221, 20849.535524103627, 20956.42098826982, 21043.379210679483, 21081.6794944071, 21128.9431910185, 21141.740453088103, 21316.340138783715, 21426.753517342207, 21707.842656100507, 21803.600833522665, 21867.29050884159, 21927.151030030258, 21947.74635026469, 21956.568882149568, 22187.820811825997, 22195.478075144812, 22223.97863787259, 22278.450163372414, 22780.2959014181]",[],{}
53,departure,T2E,44700,135,138,"[18981.147890057924, 22258.510625315568, 22452.341414447586, 22893.378392201514, 27912.4786966635, 28846.64379491049, 29087.97401435721, 29229.07756034639, 29312.60568894646, 30825.37197469319, 31141.033913113613, 31746.43962380385, 32209.464607012018, 33258.228030365986, 33331.60926433627, 33938.52528508937, 34082.917239495575, 34235.7031186736, 34420.90374931436, 34456.41943889391, 34587.89580582921, 34616.04850517665, 34854.24230747315, 34922.44686452192, 34931.504201915945, 34962.74762054529, 35083.04322914114, 35662.93284887926, 35756.18511871021, 35934.37933560049, 36000.99728147246, 36146.07040125283, 36452.255114933934, 36538.36212487153, 36729.219724023744, 36876.89670275738, 37010.45984682235, 37011.0684584159, 37164.3468947573, 37383.44456879303, 37443.72166143391, 37587.32670415332, 37639.69160946551, 37692.301298893486, 37926.380217982995, 37968.30677357533, 38140.16297179539, 38152.712392685724, 38175.43796277236, 38525.196175131234, 38594.87372960309, 38782.29498748021, 38819.95045358331, 38915.04686154414, 38929.44370426185, 39004.644255810395, 39075.49597797172, 39142.78346266479, 39617.8947023848, 39785.222530409024, 39873.39590422221, 39905.528542348555, 39997.51865859852, 40041.732116730695, 40062.46120469017, 40205.66318197971, 40219.54731165692, 40346.31601841183, 40544.46459626049, 40572.46128505503, 40993.6270139475, 41246.61777100042, 41259.473466138195, 42013.04135995045, 42133.74407926526, 42216.54645128125, 42235.28247591367, 42459.569466260225, 42518.274032260335, 42974.53835301163, 43057.97384557038, 43145.17107834926]","[26643.237956573328, 27178.39554131717, 28353.716010049793, 31403.998552390472, 32553.547021957307, 32750.621534051217, 34253.3224567115, 34796.58450259981, 35376.34328563011, 36480.48387459889, 36734.72597082751, 37521.11633144757, 37568.56413085199, 37897.98984729055, 37987.140048867004, 38342.18125861476, 38346.79337611776, 38451.19238530629, 38516.54469189801, 38678.107137862506, 38928.398183151556, 39021.281488895635, 39137.883551768304, 39173.11238981219, 39189.59337326521, 39536.934914334284, 39774.19610965278, 40038.62761821371, 40258.356077443685, 40621.91224291376, 40671.49915670039, 41145.84157510396, 41244.00322394331, 41847.82384387841, 42041.99981067493, 42543.44671842481, 42623.31827514853]","[35340, 35700, 35700, 35880, 36420, 36420, 36420, 36780, 36780, 36780, 36780, 37020, 38880, 39420, 41940, 41940]","{260: 7, 265: 6, 270: 8, 273: 1, 287: 5, 291: 6, 293: 1, 298: 3, 299: 7, 309: 2, 310: 5, 312: 8, 314: 9, 316: 3, 318: 6, 323: 4, 327: 5, 330: 8, 333: 7, 337: 1, 338: 5, 340: 11, 341: 6, 342: 7, 345: 7}"
54,departure,T2E,47400,56,59,"[29954.522693511255, 32931.30072549702, 33279.83486390956, 34395.61377438687, 34771.713305309284, 35887.094297472395, 36717.67456250364, 38922.57832199201, 39323.30793341523, 39354.23234252712, 39760.68200177626, 39812.88251024086, 39865.66754702045, 39977.56853881008, 40314.51004616067, 40753.231741871015, 41133.1111663459, 41144.98142344198, 41163.4900115369, 41412.327510053874, 42326.32588916347, 42387.46230400407, 42798.38961205561, 43416.634680272466, 43462.04142541671, 43954.583155759196, 44396.26705635919, 44487.25928321567, 44532.85129011112, 44610.82812479441, 45420.09867468862, 45868.64301467532, 46041.46264630434, 46217.93681393408, 46395.1007979885, 46963.62199554621]","[31977.5338137299, 36526.73632603806, 37658.939483447655, 39007.88827358166, 39509.99521360771, 39614.07002130391, 39643.667846693235, 39701.974195756105, 40273.76236593966, 41806.34315451303, 43018.9275549653, 43268.35552801414, 43388.24577681397, 43435.33869309477]","[37020, 37020, 37020, 37020, 44880, 44880]","{287: 3, 291: 3, 298: 1, 299: 2, 309: 3, 310: 2, 312: 2, 316: 1, 318: 2, 327: 4, 330: 3, 333: 2, 337: 4, 338: 1, 340: 1, 341: 2, 342: 1, 345: 3, 349: 2, 351: 1, 354: 1, 356: 2, 358: 1, 362: 1, 363: 1, 365: 2, 369: 1, 371: 1, 372: 2, 378: 3, 379: 1}"
55,departure,T2A,37800,237,12,"[15810.016962479182, 19679.218084257343, 21241.140502862283, 22850.729269784075, 23973.21015611736, 25060.054507772977, 25451.31855351714, 25740.521955618755, 26203.694816833373, 26482.37028234423, 26684.05246087959, 26983.86838297951, 27150.23571778655, 28012.097997788278, 28263.7038459806, 28396.209332281738, 28413.76305585337, 28459.30984589395, 28507.02932321145, 28680.85767212738, 28731.680887878305, 28748.412306008708, 28761.79890536455, 28784.356301428335, 28812.188141905426, 28955.092291602356, 29352.68622470154, 29457.504606870916, 29631.22753922417, 29636.33496209791, 29710.887032298935, 29769.11617090454, 29795.17458343043, 29857.472684624274, 29866.748679640426, 30074.04325398772, 30217.11386567789, 30313.144586368177, 30358.143274621176, 30414.433839650515, 30439.405307577774, 30486.388391248955, 30589.18093135471, 30593.093052943193, 30647.327159004246, 30674.110867461222, 30795.48850025317, 30807.297861908188, 30955.02573769132, 30988.380034298276, 30992.084446871868, 31068.402593049694, 31107.199712369293, 31384.13956974093, 31505.06981136362, 31540.884740849357, 31575.567102868845, 31590.405602640443, 31600.36665417114, 31640.154762949718, 31666.92883487745, 31671.320689490443, 31688.837218903136, 31732.800939070054, 31785.871777126955, 32006.859606086113, 32060.631665868634, 32075.990895531613, 32157.080562296072, 32287.887850530984, 32426.088315943154, 32430.122176013057, 32432.718778108618, 32475.186159698525, 32480.565029853344, 32645.907087163483, 32726.79515595394, 32768.56792032712, 32782.8514861238, 32806.410124557166, 32831.34360681007, 32880.4404562214, 32880.56634756297, 32922.84421642977, 32924.094226086105, 32981.42730768115, 33027.47877008522, 33054.43590610774, 33134.69479376872, 33243.28074044331, 33249.76779271352, 33281.19829235605, 33393.0468399378, 33419.121046902525, 33535.14779786713, 33681.08368726993, 33728.449106314736, 33758.25817170994, 33796.70098531802, 33818.30187935351, 33876.47742451075, 33912.73997423134, 33953.01766741474, 34003.86448992204, 34035.91421009049, 34124.80072752417, 34297.89283383486, 34324.15971576756, 34367.05889433689, 34443.03633525497, 34450.70631671611, 34463.36040689843, 34467.212983057776, 34493.70838929713, 34684.70369853717, 34771.079891162386, 34803.21048318668, 34809.41200517737, 34852.506530061255, 34948.68041745842, 34971.80004592824, 35047.56913637478, 35183.07836974162, 35209.08456251458, 35327.194515764386, 35353.47068884677, 35363.88357672675, 35459.88946835039, 35537.56468658057, 35588.341779658316, 35597.95332571193, 35878.437325832005, 35935.02523307329, 36047.94275045372, 36075.10374781049, 36076.072225312215, 36193.131466391584, 36550.17546667024, 36592.21078251357, 37004.5064830917, 37100.55619668556, 37460.881154352435, 37848.444461878025, 37987.08061212255, 38012.76657228796, 38308.40307868617]","[16592.610121367674, 20028.196812895116, 22130.714778191475, 22244.12237852758, 23340.498599747913, 25106.320506036314, 25365.923754251544, 25606.775978053687, 26125.255293911207, 26637.444714280682, 26776.883326181494, 28597.487517121677, 29198.462148020884, 29463.45224678671, 29629.41120859777, 29913.308849208504, 30048.80277580281, 30562.852694199355, 30860.24786978623, 31069.014676968953, 31208.830622615173, 31385.522516204903, 31594.519572040153, 31963.393119390843, 31992.85398959245, 32302.127250043366, 32333.569669628152, 32367.524507042013, 32441.23268304933, 32494.433395192944, 32530.38193245822, 32796.423557434384, 32910.12658566639, 32948.915345173584, 33059.32591637803, 33246.24673222759, 33294.296500252254, 33461.24339637516, 33506.2836124019, 33629.82124548389, 33813.01381063393, 33895.75018718204, 33959.163896096456, 34218.387967800954, 34523.979977373405, 34530.818169674196, 34547.86247274177, 34687.32360364733, 34721.82492877598, 34864.96292807346, 35128.579525813315, 35532.47901910361, 35716.668592831156, 35782.49648035308, 35784.86433498659, 35845.88761864941, 35908.51570078079, 35981.26729137536, 36388.28778417768, 36493.587388861255, 36611.34805287027, 37701.405172931074, 37991.130043461424]","[28620, 28620, 28860, 28860, 28860, 28860, 30240, 30240, 32820, 32820, 32820, 33060, 33060, 33060, 33360, 33360, 33360, 33660, 35640, 35640, 35640, 35640, 35640, 35640, 35640, 36000, 36000, 36180]","{155: 1, 159: 1, 161: 1, 174: 1, 176: 1, 178: 1, 180: 1, 196: 1, 197: 1, 207: 1, 209: 1, 219: 1}"
56,departure,T2F,24900,85,96,"[14685.0978990411, 16213.000700365466, 17439.068003946446, 17909.09321599869, 18330.663723277823, 18472.98463354949, 18568.602045893003, 18813.58292811985, 18860.28573293705, 18912.381430571433, 18983.877795845583, 19140.198133878726, 19641.475042678878, 19657.574115838564, 19717.612858931316, 19890.620072804362, 19948.071695388884, 20031.082274236764, 20292.168700675677, 20321.964682604525, 20323.80752641578, 20370.929426692892, 20392.231212672672, 20619.587931104877, 20634.807970896065, 20649.642777130448, 20692.111301123794, 20708.510502944246, 20748.728872003827, 20808.069754285476, 20825.242496424653, 20837.321823619106, 20838.575108963498, 20840.808231785573, 21216.657471887873, 21473.477712913307, 21488.89538951127, 21506.801478496076, 21605.648849547073, 21638.373872914668, 21711.530107469025, 21825.648463761627, 21857.42337253689, 21898.855273965026, 21923.456515583526, 21961.5072507081, 22110.5604937305, 22179.1446111427, 22368.753358819125, 22382.606100565703, 22523.602578086393, 22537.320598130576, 22540.627187598755, 22642.258298036333, 22739.69927357505, 23438.987564601255, 23978.80639661396, 24029.22840562574]","[14684.07247767645, 17454.68975857841, 17558.70935661233, 18061.761984971577, 18205.854415077018, 18675.420634280854, 19214.700918683633, 19832.797272265536, 19850.448760290066, 20018.682668633777, 20045.735977713448, 20233.429247266216, 20359.365336018425, 20476.064046484255, 20512.225375893122, 20553.113628317784, 20571.69670965463, 20586.913922749198, 21097.804000842785, 21133.521496335226, 21293.59955479277, 21374.456861656654, 21516.62982245555, 21885.476520403543, 21915.659188092908, 22033.470766907798, 23819.464451398188]",[],"{7: 3, 9: 9, 13: 6, 14: 4, 15: 2, 16: 4, 17: 5, 18: 7, 19: 2, 20: 4, 21: 4, 22: 3, 23: 7, 24: 8, 25: 7, 26: 2, 27: 9, 28: 5, 29: 5}"
