INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
395,departure,T2A,74100,349,18,"[48190.57295265951, 52184.1320495269, 56322.267035522265, 57979.9732977907, 58293.303867178765, 58393.273770426276, 59229.77126881644, 59306.6380441841, 60268.4620803175, 60660.70044711253, 61375.214920384795, 61522.22117255841, 61650.44329202859, 61977.42185301606, 62065.484371312275, 62702.24996502578, 63201.51084655847, 63245.15646499563, 63296.82480903712, 63498.78664746531, 63645.891711036806, 63872.873037764926, 63877.759488563446, 63932.7188299783, 64061.38403131116, 64063.7080272088, 64302.3752123362, 64543.61905626394, 64548.17352319081, 64620.40791141441, 64697.67462931764, 64740.652879085304, 64741.81356397869, 64741.95019325208, 64785.7864512951, 64938.27382955996, 64955.3266857191, 64987.782660606324, 65054.58733749569, 65254.945084492996, 65265.610503553966, 65359.5533510967, 65458.672048225424, 65585.62841595268, 65612.32242899585, 65638.5572416973, 65658.78084066372, 65678.56140586363, 65744.76930036159, 65856.94596265005, 65932.43305142462, 65951.67066484306, 66012.965545822, 66059.43330642904, 66061.84012390765, 66065.3924317233, 66082.39984802181, 66131.61679437985, 66213.73411453846, 66276.75485435016, 66292.853901714, 66348.33998054953, 66351.68230987954, 66397.73212352506, 66576.89605095208, 66580.07422793639, 66630.39668331087, 66723.44869215641, 66793.5854538056, 66873.19686709646, 66951.25905272373, 66954.23390888909, 67100.32542365084, 67142.19028744962, 67211.81391898678, 67214.03211486619, 67223.33918826228, 67280.38087834566, 67300.7825552728, 67303.89125302718, 67329.07819405443, 67335.31624440737, 67359.25916975144, 67399.37937202219, 67454.59327378261, 67675.34258635304, 67688.48412622939, 67689.94129676922, 67698.06371705633, 67723.42301817458, 67797.09099100878, 67858.48407395094, 67880.58491948289, 67933.40680466408, 68034.75239068813, 68042.91778796387, 68043.80206543334, 68053.81347619131, 68183.46945846082, 68218.43596648557, 68270.261488549, 68367.76714897704, 68370.72608071388, 68380.15138303727, 68400.91451548543, 68401.19468977558, 68486.46260984117, 68520.17123095825, 68524.78785732626, 68557.7966287001, 68569.72125249737, 68583.26914739338, 68656.51519190523, 68667.72423255128, 68681.03593218965, 68694.42044732059, 68697.26881473584, 68739.42168142975, 68820.57270426351, 68867.62029808185, 68907.3116068893, 68951.54849081954, 68952.06619694791, 68953.77947202748, 69079.51399780487, 69084.0876475081, 69087.94728076686, 69122.20619732546, 69210.92684860138, 69224.24653422472, 69255.6820653411, 69272.1109962154, 69303.38662663414, 69316.70793624812, 69401.20062673521, 69403.24914150024, 69525.6734554191, 69609.870993817, 69644.91236930984, 69684.2717789326, 69703.37256417314, 69794.42202852362, 69813.1961147863, 69902.4145459367, 69939.92242915672, 69978.4090103761, 69996.78546289228, 70116.78372544133, 70121.01956237669, 70165.25140360597, 70202.68911905479, 70204.26339920645, 70216.09599224613, 70219.52109124241, 70285.61547054695, 70297.0180416324, 70333.36487011472, 70406.15661243148, 70566.5965183326, 70574.21154362467, 70601.77417023714, 70634.0962728072, 70637.7996731908, 70692.60976538298, 70741.88939111783, 70806.04289642222, 70917.67933876597, 71004.40804024092, 71046.40023828781, 71158.77657477887, 71202.06543555106, 71237.67228077324, 71386.93441874417, 71485.5378183533, 71493.64383614746, 71542.6843686079, 71616.68104957204, 71713.955787418, 71733.20523922826, 71748.98106465247, 71755.97659878567, 71762.90526730825, 71853.28115205633, 71910.59356796407, 71966.21312685321, 72055.80144326703, 72195.77975172241, 72282.12270223825, 72289.85057407239, 72330.86591809397, 72333.091525396, 72400.19092024135, 72474.83433407338, 72497.8210080262, 72622.82052376281, 72711.60991702478, 72787.12880406898, 72800.66168896691, 72857.07848966253, 72946.2795600313, 73083.67983474152, 73139.89310959725, 73260.94807143277, 73431.98405640745, 73638.10536762554, 73690.54816134938, 73857.15267920066, 74381.60070631605, 75477.31164508293, 75480.24695761711]","[48973.604320654864, 50461.113700901515, 57808.63336922344, 57973.14572812523, 58794.730238125005, 58947.32111066086, 61988.88934902333, 62039.601810432425, 62060.66455792329, 62947.963009742394, 63207.596918752315, 63753.614429821115, 64163.20280754996, 64330.20352933762, 64440.46207245365, 64852.26181474521, 64971.00142435655, 65150.77322518088, 65157.76052838674, 65533.489233887645, 65710.16195464272, 65814.40608736867, 65861.19751242924, 65936.14091083148, 66248.10751582254, 66328.13498837186, 66404.38854763581, 66423.531951385, 66489.98011999587, 66642.10770448082, 66696.46319608617, 66869.13238576206, 67023.42453314926, 67303.98850289863, 67426.16652490794, 67564.31373245882, 67828.80749991833, 67842.20527116262, 67923.88402862712, 68005.17641819165, 68120.15824707017, 68371.96847513979, 68391.75867675255, 68407.13392962997, 68501.8269149647, 68519.3070217598, 68553.93602320616, 68643.70604319123, 68908.87543673554, 69000.39741806495, 69155.10691864729, 69339.24618527891, 69448.25187063894, 69539.45900708434, 69540.2600193659, 69546.5473260387, 69580.1695989331, 69806.29424875845, 69908.26087696776, 70047.77361400261, 70074.20370583098, 70153.90463791235, 70257.21492531373, 70266.04915663923, 70295.95972839033, 70324.58725995092, 70392.83751508445, 70442.087935758, 70574.85205720866, 70775.26002437659, 70791.23531406297, 70904.72110026168, 70912.47631920948, 70936.12257073958, 71030.36372682238, 71173.82617698786, 71193.43389932404, 71196.43545659955, 71341.4970095637, 71375.61497071886, 71621.2570985445, 71846.06089777843, 71968.38675574285, 72098.29752086461, 72346.0407137973, 72382.68061096163, 72396.33847643947, 72484.6501488926, 72552.39329435054, 72658.4181385398, 73033.20314195065, 73117.37199678931, 73471.19726848928, 73583.30116479711, 74259.14870794733, 74304.34228661728, 74942.56152963005, 75473.66218480891, 76876.78141523086]","[64860, 64860, 64860, 64860, 65340, 65340, 65340, 65340, 68520, 68520, 68520, 68520, 68520, 68520, 68520, 69120, 69120, 69120, 69540, 69540, 69540, 71520, 71520, 71520, 71520, 71520, 71580, 71580, 72180, 72180, 72720, 72720, 72720, 72720, 72720, 72720, 72720, 72720, 72720, 72720]","{587: 1, 592: 1, 604: 1, 613: 1, 623: 2, 624: 1, 627: 2, 629: 1, 630: 1, 635: 1, 638: 1, 644: 1, 650: 2, 659: 1, 672: 1}"
397,departure,T2E,47400,98,99,"[31576.343030274365, 32395.988086695255, 32860.41087686702, 34327.23741552123, 35244.34260011967, 35617.45625566332, 35779.05240895887, 36040.47877159163, 36688.37878412284, 37631.49151090573, 37779.421778602475, 38706.65000699052, 39002.86574892132, 39054.67182770759, 39091.48610047708, 39389.39769589284, 39554.54128553908, 39758.23848803982, 39962.21970157556, 40116.01462709293, 40286.170666764476, 40292.00246394281, 40390.21385465214, 40620.93570940537, 40715.006871079815, 40879.085903072926, 40924.196623414915, 41312.76790270392, 41487.12794570095, 41546.5088321845, 41664.03926380633, 41792.86296542308, 42158.71703518691, 42267.129467861705, 42364.5764078478, 42432.06556948468, 42472.22044219255, 42493.766773290394, 42523.16940261188, 42531.08854791883, 42652.39572239866, 42754.602661499, 43134.6915128564, 43546.43010815975, 43991.42633640775, 44052.175332200844, 44057.44403445652, 44212.70076623833, 44450.900511479565, 44690.96503460451, 45027.72526032372, 45091.235479103285, 45260.865318853605, 45573.69348547162, 45577.83540578417, 45698.34372556551, 45740.612204103556, 46261.07500120889, 47727.04458301916]","[21943.325259394373, 28638.20146928677, 32536.524866012016, 36080.49145903691, 36222.56434584, 36447.57885836329, 36541.66495680112, 36986.246840383996, 38129.712119199845, 39093.946219664365, 39572.68882542779, 40940.55063899769, 41230.40860086066, 41388.29075119468, 41428.10992880575, 42526.04108090402, 42540.27302979215, 42872.34008487027, 42886.02215096654, 43016.54950098134, 43970.82565751533, 44313.35349421032, 44504.21362059128, 44857.52710784705, 45043.2322874924, 45338.8310315998, 46364.02953900077, 47078.96702959815]","[37020, 38880, 38880, 41940, 44220, 44220, 44220, 44220, 44880, 44880, 44880]","{287: 4, 291: 1, 293: 1, 295: 1, 298: 3, 299: 2, 309: 3, 310: 2, 312: 5, 314: 5, 316: 5, 318: 1, 319: 1, 323: 2, 327: 4, 330: 2, 332: 1, 333: 3, 337: 1, 338: 2, 340: 2, 341: 2, 342: 3, 345: 3, 347: 1, 348: 1, 349: 1, 350: 1, 352: 4, 354: 3, 356: 3, 358: 3, 361: 3, 362: 2, 363: 3, 365: 5, 371: 5, 378: 5}"
398,departure,T2E,54900,122,141,"[40482.865697720525, 40623.1099630959, 40625.81059578985, 41382.03308641778, 41650.29746775784, 42119.077350052365, 42716.91436864431, 42947.11316411404, 43190.50760930275, 43581.84696810652, 44129.13179391836, 44945.29186174271, 45332.25701028809, 45508.34544073935, 45568.02081888476, 45620.246779716246, 45747.71590992996, 45805.05773303293, 45916.96301661631, 45981.72190940072, 46051.674706477104, 46066.027339271146, 46280.79376563322, 46530.61044603726, 46777.05168059961, 46933.53177849173, 47395.174491710575, 47414.33746728106, 47522.65781177129, 47551.187343105754, 47564.951865529605, 47762.59288270241, 47774.1236310339, 47813.0178682221, 47857.349263723605, 47923.72930778242, 47940.6810144481, 48056.09782107426, 48393.12172222133, 48443.27189339456, 48496.27384251203, 48531.94692006904, 48570.42452203155, 48663.867628484164, 48880.558503074935, 49074.809598281245, 49256.96644771834, 49284.50499307663, 49408.86829106633, 49680.658598023736, 49824.81785147459, 49896.115507933755, 49984.56786147025, 49988.789635179295, 50029.23635882423, 50031.0052561378, 50437.801357422126, 50708.99590975668, 50723.65698968954, 50752.72500309627, 50774.82250678213, 51184.37382969402, 51223.10861738839, 51315.524353179324, 51317.28800302988, 51494.160981131194, 51723.38062498458, 51723.92641854053, 51973.869864457905, 52060.864845434866, 52126.895759743995, 52223.801577390586, 52485.00106236141, 52751.49852108598, 53082.47123899164, 56287.10586676397]","[40474.799933456685, 41644.23651305336, 41809.39966825726, 42524.07197731485, 44578.23375707561, 45119.858308778836, 45153.874365708376, 45156.473403969896, 45593.60987236569, 45913.389368200376, 46328.41302785349, 46478.66179951742, 46678.74270752141, 46684.506938461556, 47226.97382607276, 47244.1418290445, 47257.52788408584, 48941.729840614564, 49182.0152934089, 49431.11802548654, 49773.80220868472, 49837.26340233391, 49886.82325137361, 50173.09510616901, 50258.234105479176, 50393.036605854766, 50422.51264372102, 50687.803637989215, 51439.35161379067, 52262.6197366414, 52909.64854754857, 53619.66311316168]","[44880, 46620, 49560, 49560, 49560, 49560, 49740, 49740, 50820, 50820, 50820, 50820, 50820, 52560]","{383: 1, 387: 1, 390: 5, 399: 4, 400: 4, 405: 5, 412: 8, 417: 1, 419: 5, 420: 7, 423: 7, 433: 9, 438: 8, 439: 9, 440: 6, 441: 1, 442: 8, 443: 1, 444: 10, 446: 2, 450: 1, 451: 8, 452: 6, 458: 7, 462: 7, 463: 10}"
399,departure,T2F,51000,71,77,"[40188.14238588532, 40493.01407261879, 40769.96251237783, 41133.4532403394, 42298.86630524463, 42427.76605762801, 42707.82247128917, 42990.59204503749, 43092.88212355043, 43544.50030355933, 43704.5208622695, 43734.56616942992, 43785.55793140482, 43820.67714404045, 43856.545273306794, 43869.76604985677, 44041.5543995676, 44354.82102316507, 44890.11895519618, 45216.19995146322, 45281.23673176581, 45564.433284886334, 45575.90313828717, 45691.87296323325, 45725.97227792014, 45799.22865435325, 45870.966433891794, 45950.83299625031, 46099.12673281402, 46200.77474498692, 46218.69397951427, 46370.98673994909, 46424.942485060696, 46468.72431169354, 46766.21305549447, 46841.79613597429, 46849.18970085575, 47441.15759040679, 47887.78553595016, 47997.695636136195, 48761.02999456231, 48866.43197211687, 49016.48393538956, 49979.03409629136, 50421.17279218643]","[33881.28423348053, 39622.25715274702, 39800.70819253703, 40814.60873749956, 42976.36631169714, 43646.688191349356, 44050.632688890975, 44495.4162821652, 44983.80476533444, 45898.999837548254, 45915.84344444223, 46001.28339714329, 46735.53510859782, 47340.97374563272, 47633.20245320271, 47665.45117798402, 48276.1848846546, 48436.4629458817]","[41940, 44280, 44280, 44880, 44880, 46260, 46620, 46620]","{313: 5, 315: 4, 324: 8, 335: 13, 339: 3, 343: 5, 346: 6, 355: 5, 359: 3, 366: 4, 370: 6, 382: 4, 394: 2, 396: 5, 398: 4}"
400,departure,T2F,52500,74,79,"[32314.45249496424, 40134.755375981535, 41918.65550788916, 42573.08673370537, 43677.361804043, 43879.59257349205, 44222.26774570883, 44331.523963801636, 44390.69719175056, 44402.8448334589, 44496.32338133494, 44514.76427504103, 44917.04232195067, 45234.58724901943, 45347.66198379738, 45419.485547981196, 45591.76255965887, 45961.047187593686, 46135.11909166674, 46494.5467917181, 46530.13781638246, 46798.42462000341, 46825.94757824968, 46840.350154973734, 46883.53782367289, 46972.6533100626, 46975.983681432626, 46982.453449788656, 47760.557073121396, 48064.02229546352, 48074.46977140032, 48159.437802019056, 48280.54439446555, 48305.25482385627, 48446.80523114749, 48484.782205571544, 48542.214445673315, 48588.67487044359, 49137.408840015574, 49168.80787283262, 49209.12643933307, 49383.6792271684, 49683.36871616025, 50272.8616826228, 50446.1256194785, 52113.42562693571]","[37338.87706606495, 38436.62479909148, 38506.17571193263, 41412.849415604825, 43014.27631747857, 43843.42801071328, 43987.29052422609, 44490.98231792114, 45268.380670726794, 46129.093527559875, 46313.62805094335, 46821.813028598786, 47637.20641339212, 47679.39870798982, 48256.2914792319, 48275.3693903773, 48515.35729547663, 49932.8217069337, 51499.10444062816, 51706.32211390925]","[44220, 44220, 44280, 44880, 44880, 46260, 46260, 49560]","{343: 5, 346: 10, 355: 5, 359: 6, 366: 6, 370: 4, 382: 5, 384: 1, 394: 8, 396: 8, 398: 5, 404: 4, 406: 12}"
401,departure,T1,50400,111,3,"[34430.29932113503, 34662.05459962993, 37895.95963465146, 39121.58235003025, 40112.51197338161, 40445.93780418027, 41644.22787392145, 41809.71030724013, 41838.56772440396, 42158.19880214603, 42976.32557121646, 42993.04145287843, 42997.914552558155, 43206.52217041917, 43498.373817755615, 43796.304085690004, 43845.03471902205, 43962.921568282705, 44055.25853933845, 44153.72457294568, 44158.38678918875, 44165.753822094295, 44285.57274830282, 44331.60719862635, 44662.7096907433, 44718.56536839139, 44737.50794881297, 44970.17632183481, 44987.636023910076, 45201.178090074594, 45376.088539479584, 45494.78855399356, 45560.92816650215, 45562.76132293838, 45565.36211897667, 45598.966829277684, 45603.60428485278, 45726.595368815106, 45740.7035207997, 45751.39984678349, 45885.43796442884, 45893.50897738048, 45919.7714553058, 45934.07983416578, 45980.43890854728, 46229.83072952701, 46238.18537730523, 46390.7059148031, 46550.480103060094, 46552.19946939092, 46674.23324911165, 46798.247854209876, 46943.225911281406, 46971.38639909298, 47030.59613790435, 47202.144326751186, 47260.58604815529, 47284.14722791722, 47360.60945707448, 47506.212996426846, 47586.88838965431, 47890.56210442799, 48300.69131528862, 48366.00079333831, 48398.69379560386, 49304.825906511054, 49416.11614184211, 49630.63909981374]","[36681.649621608194, 36777.44655064205, 38113.05663898863, 38235.89783666276, 38963.1592445114, 39107.255256123455, 39205.428268121286, 40346.76064517603, 40728.62393672145, 41353.180391720474, 42938.43408460928, 42961.22697610655, 42967.84762756372, 44088.44926108946, 44389.85606228403, 44416.880099836315, 44731.7661404803, 44803.388962594414, 45044.80780204577, 45204.6412514735, 45241.317008222155, 45649.878629616855, 45770.96022226331, 46121.1107013301, 46650.63353456762, 47060.69956992429, 47064.640247775256, 47340.69731184884, 48368.758589626086, 48464.1434636896]","[42240, 42240, 42240, 42240, 45180, 45180, 46560, 46560, 46920, 46920, 46920, 46920, 47760]","{326: 1, 375: 1, 376: 1}"
402,departure,T2G,50400,28,29,"[32203.72983308946, 33988.624523586645, 36018.20815337022, 36515.56066934596, 38342.66450394669, 41237.674619672194, 43167.41325434573, 44274.051392414745, 44564.57876818746, 44565.40586046968, 44941.68542136493, 45252.2556127418, 45639.147714542974, 45714.74636066243, 46174.54384563008, 46883.755597165386, 48142.5333881252, 50740.177185770095]","[39807.25632362518, 43665.76282340187, 43725.93582116756, 45705.399387652345, 45975.59169981582, 47013.66156482942, 47676.924017746336]","[44220, 44220, 46620]","{300: 1, 301: 1, 305: 2, 306: 2, 311: 3, 313: 2, 315: 2, 324: 1, 328: 1, 335: 3, 346: 1, 355: 4, 359: 3, 366: 3}"
405,departure,T2F,51300,55,59,"[34478.2305434141, 35411.29358655015, 37759.171842641364, 38872.07352590823, 40572.39284298272, 41302.29916359162, 42012.61478657382, 42584.72511557291, 42739.52158532147, 42958.67330938772, 43222.90262472865, 43442.82488789774, 43750.88942258339, 43889.84189763335, 44776.34990185993, 44965.152396859216, 45176.101755804055, 45479.40296438905, 46003.55709048183, 46215.77426205244, 46504.128022009034, 46586.99810020167, 47010.237538606656, 47022.27771874556, 47253.065995226934, 47346.736220968276, 48012.44310734774, 48035.360708502754, 48195.841589585, 48306.56145490455, 48842.41704873205, 49145.43768190104, 49158.939342961596, 49441.13758936752, 49750.92065096598]","[40432.87178510221, 42848.82990711792, 43257.719898459414, 44229.568851736745, 44626.695379328594, 44932.50746432759, 45204.03403839139, 45206.2584869514, 45310.27693633509, 45418.90697888376, 46461.59424946744, 46733.808178652405, 47788.13194224892, 50777.8960009595]","[44220, 44220, 46620, 47460, 47460, 49740]","{324: 1, 335: 6, 339: 6, 343: 4, 346: 6, 355: 2, 359: 5, 366: 4, 370: 5, 382: 5, 394: 5, 396: 1, 398: 1, 404: 8}"
406,departure,T2E,54000,69,76,"[30411.75075259938, 37026.4435773583, 37838.96194555065, 38874.02770342721, 40356.996575294375, 40462.7564788431, 41690.527814296685, 41824.66061619904, 43784.65479113393, 44555.17881729235, 45198.169407561276, 45503.418905438666, 45600.842479512874, 45930.96553865479, 46023.50021463701, 46150.11973558329, 46344.129194227695, 46990.56063457498, 47016.8882311645, 47038.06803276809, 47299.94553299782, 47336.33069599447, 47466.837328285896, 47631.80292673851, 47663.5587943583, 47769.44157819423, 47810.20801089695, 48464.917440827914, 48698.96095951894, 48726.84683640571, 48845.48627751722, 48913.03770651385, 48971.80738912373, 49162.9584438755, 49592.57428608505, 49592.996140491145, 49673.24461922997, 49952.64666341535, 50379.59084954376, 50839.1475304969, 50953.31540516673, 51088.91002817133, 51218.6277105766]","[34154.61754490955, 36836.910624216565, 38319.011607414446, 43842.81649134236, 43848.60297575789, 44900.78606722123, 46316.000282305315, 46739.881295820356, 47052.0371053845, 47849.25079365776, 47984.81074568971, 48651.19990092318, 49033.60100996275, 49043.72222517121, 50347.946113776045, 50577.905820393076, 50944.86843187438, 52242.78737423298, 53333.15567234305]","[44280, 44880, 46260, 49740, 49740, 49740, 50820]","{379: 5, 390: 7, 399: 2, 400: 3, 405: 4, 410: 1, 412: 5, 419: 5, 420: 4, 421: 1, 423: 7, 433: 3, 438: 4, 439: 2, 440: 2, 442: 7, 444: 3, 446: 3, 451: 3, 452: 5}"
407,departure,T1,50700,116,3,"[34412.74280045167, 35891.661960422745, 37739.4120251082, 38397.313008778285, 38788.38723120179, 40055.49739361743, 41146.90650312125, 41198.794931766744, 41266.45856501912, 41305.34389388601, 41387.17341897025, 41518.913457302675, 42431.4314242668, 42711.815678606195, 43197.753293611444, 43773.56216613602, 43779.16860504778, 43780.66532840265, 43954.68573501722, 44268.07191809197, 44735.85237869882, 44762.679550193214, 44857.405901998296, 45018.819780570746, 45019.68907547518, 45116.51255634527, 45280.14571040727, 45289.10816729961, 45421.97366365415, 45610.422975510344, 45762.647967633675, 45851.95605511259, 45944.528347357285, 45957.58690340414, 46007.295969063685, 46171.980756100565, 46187.7636423939, 46190.23236166055, 46269.42685559421, 46303.718716167365, 46606.59110007379, 46691.38758213439, 46716.90199538197, 46800.638935422845, 46932.26040101522, 46944.383119151295, 47134.81399611593, 47232.122827322906, 47304.84287746522, 47583.362879184, 47754.54361822538, 47781.51796047916, 47784.04681947413, 47836.58310901215, 47884.35538425344, 47974.588976613355, 48042.6944702343, 48287.8036700775, 48288.27563544256, 48424.27718724744, 48527.66906291878, 48583.98734857329, 48617.40039831755, 48720.40656021288, 48877.47552205089, 49051.87492388246, 50054.608362792875, 50390.748105519335, 50555.55951480023, 50685.65521244766, 50834.0011295962]","[35060.508852841995, 40867.115416498986, 42048.77861467032, 42726.27482478248, 42858.493050920355, 43345.84654968997, 43398.1675415715, 43656.953532896536, 43721.10730097482, 44012.95913797331, 44192.71357690041, 44993.710235465434, 45608.07065011179, 45616.98490108118, 45788.48783788659, 45841.2426819829, 46321.82556044673, 46384.28320803419, 46443.091213464, 46511.82563718596, 47063.0497418244, 47066.97991856517, 47137.26622450011, 47224.27587781683, 47293.938818804745, 47417.07151550796, 47870.36506780579, 48311.1274592508, 48731.59147403602, 48915.67950458398, 49242.362913678015, 49305.70057131992]","[42240, 42240, 44520, 44580, 44580, 44580, 45180, 46560, 46920, 46920, 47760, 47760, 47760]","{317: 1, 375: 2}"
