INDEX,TYPE_AD,TERMINAL,OFF_BLOCK_TIME,NB_PAX_GROUND,NB_PAX_AIR,FROM_ROAD,FROM_SUBWAY,FROM_TRAIN,FROM_AIR
76,departure,T1,45000,203,6,"[25192.748380216697, 26625.306206391197, 27699.888241435376, 28378.256859282777, 28846.0210881473, 28977.122161362713, 29270.936106408473, 29636.3175703176, 29680.35866432093, 31169.75403691017, 31376.478468000485, 31632.964831167414, 31721.97395024042, 31729.790900594424, 32019.08919726298, 32244.281415220936, 32291.506080828567, 32306.520478312854, 32321.62932852572, 34979.742462847535, 35069.85999232355, 35363.94372708385, 35370.31744443044, 35418.75276042255, 36085.495241690354, 36131.96072136896, 36397.3552080146, 36514.01390814861, 36666.51072267569, 36931.09535605167, 37009.80079800105, 37246.09093049674, 37346.78211069318, 37505.22123244619, 37553.752216290035, 37604.719385367636, 37808.56552588073, 37938.837514732004, 37988.74487286508, 38061.46916864845, 38421.633887927776, 38542.8130816871, 38581.69868518175, 38630.081973801556, 38789.3169742158, 38903.06603934726, 39187.5089321095, 39224.07649885569, 39291.82116577189, 39307.83642157426, 39320.19315410822, 39445.90434099988, 39542.57490279962, 39717.54053689507, 39866.99090006731, 40071.89497503754, 40077.75278336715, 40139.186071944176, 40332.76802363589, 40522.066390670596, 40607.62808371546, 40754.7030014178, 40779.76462250541, 40944.20246736991, 41058.26254179719, 41086.35768418002, 41190.328651926066, 41347.73693917601, 41402.09618330362, 41413.9767966627, 41501.02711805465, 41522.12992603667, 41579.680183415396, 41643.586123440415, 41682.16856051933, 41753.02296477705, 41753.725276203666, 41792.04120634288, 41829.67054766023, 41839.20930458033, 41863.47858856972, 41893.04729746236, 41913.034976217714, 41943.65982514362, 42079.3972827544, 42085.334901725044, 42238.89935415381, 42257.9672495573, 42483.98487336621, 42650.45076875194, 42734.68471705637, 42742.850867077614, 42790.7991693798, 42801.46479500335, 42825.02760354326, 42859.87956951685, 42953.20701007545, 43076.35972219887, 43109.4393636762, 43163.442680218315, 43212.705589247686, 43276.14290171413, 43316.28810655647, 43340.37952571194, 43349.475620378966, 43662.42934193847, 43664.47832876363, 43665.20847088114, 43896.45813685107, 44069.21236848519, 44163.17190770782, 44231.87458206415, 44337.17938232144, 44350.36834108573, 44354.224203320344, 44622.712699030184, 44690.57056034779, 44804.553648127294, 44871.33164517306, 44888.403852101335, 45190.493967450595, 45194.00544320939, 45298.792586141935, 45544.69303048783, 45916.28713502506, 45991.67100716917, 46013.29168076535]","[22131.426916921944, 24014.88719144237, 25535.55305382082, 29410.436673791333, 32767.496646536732, 32837.75725222556, 33152.186420942875, 33203.52140966236, 33258.75959238913, 33541.60912993737, 33777.38045048264, 33875.08404215179, 33995.96103263088, 35273.93583246146, 35393.9569779578, 35413.08847819598, 35691.54497488151, 35943.54582776811, 35951.42602414543, 36342.497269581225, 36471.57982555994, 36604.173416430145, 37451.8573668702, 37661.44543390662, 38420.33373619654, 38590.34046775048, 38712.620330315825, 38950.83453889079, 39107.53469188438, 39121.951837540815, 39219.43664598757, 39330.57311555871, 39418.77939469503, 39441.021128523316, 39499.68262793805, 39568.696897023525, 39589.75980423825, 39644.08524934036, 39864.09182489906, 39931.2144045904, 40070.65688759031, 40393.24914719899, 40534.5773686966, 40644.372700994296, 40711.04802379568, 41137.29826027592, 41154.7151526801, 41401.5768811098, 41473.091211235136, 41494.700811758485, 42846.986322130535, 43807.64813022067, 44683.825363683114, 44885.17878968909]","[35640, 35640, 35640, 35640, 36000, 36180, 36180, 36180, 36180, 36720, 36720, 36720, 37080, 37080, 37320, 37320, 39720, 39720, 39720, 39720, 42240, 42240]","{258: 1, 259: 1, 277: 1, 293: 1, 304: 1, 319: 1}"
77,departure,T2F,25500,72,72,"[13585.323505081755, 13622.242989632843, 14813.786306025593, 14859.797052426416, 16944.634998526504, 17901.655729632057, 18461.873875355002, 18911.475242376808, 19657.02400915844, 19689.322472251726, 19876.52071388306, 20054.28525701994, 20311.52535454526, 20384.546056108957, 20385.04450876896, 20415.842381046066, 20521.162508279718, 20560.91176714312, 20648.48677142079, 20735.248602682557, 20798.328690480335, 20923.644801075945, 20924.883504357622, 21141.26823778722, 21198.01830276945, 21353.85322173683, 21354.889830161817, 21510.417690469734, 21528.756394402935, 21550.724953826288, 21580.52937176985, 21690.497330412756, 21754.77310269443, 22016.688775619965, 22045.986956074637, 22046.70978782289, 22092.360608584502, 22118.96190692117, 22130.470178230546, 22496.700254431515, 22670.260426959445, 22760.64584349969, 22774.356692850226, 22801.92471174191, 23259.833818187184, 23740.548092719117, 23944.458346179137, 24321.831050442237, 24757.005207256618]","[18014.555422247366, 18536.837490702797, 18647.83423616343, 18674.118708918042, 19098.51254950194, 19147.637006040786, 19708.701316175782, 19901.11634496686, 20491.726778201668, 20671.469659930273, 20896.032517996744, 21043.60936012138, 21282.975999597227, 21438.827805752207, 21766.39930681078, 21909.025958771253, 21960.512841655367, 21968.611371308478, 22047.406036638236, 22093.21598967076, 22162.51167307426, 24359.592848830936, 25862.93210762249]",[],"{7: 3, 9: 5, 13: 5, 14: 3, 15: 4, 16: 5, 17: 3, 18: 1, 19: 2, 20: 1, 21: 3, 22: 2, 23: 2, 24: 1, 25: 8, 26: 1, 27: 4, 28: 3, 29: 5, 32: 5, 35: 6}"
78,departure,T2F,25800,61,66,"[14420.447905772438, 16667.938640499928, 16674.586956465493, 18342.8755237875, 19564.696289287436, 19689.701179533655, 20075.382303936833, 20314.538638087422, 20350.347584940268, 20686.953480405875, 20761.39025485116, 20829.46552348021, 20875.528343869184, 20976.60701528143, 21020.34327253878, 21031.324356002624, 21034.07866887287, 21296.804004802376, 21399.654427800393, 21405.617706265613, 21519.115572938757, 21544.17114688821, 21769.407938383032, 21901.040878087886, 21998.395951169303, 22101.131894071044, 22105.300034741966, 22276.189388300845, 22466.23410755899, 22547.31584986687, 22594.25134808425, 22652.17962935541, 22657.71166331926, 23052.60543283887, 23407.660001597633, 23585.18371650285, 23701.743921203284, 24047.95558194754, 24121.550806487496, 24133.338777474746, 24375.165043489826, 24739.673517460946]","[18038.484496124125, 19666.508501318047, 19674.026043653063, 20840.951302451725, 21242.752518151465, 21252.224799369887, 21605.38943523664, 21709.94789272962, 22230.377770677922, 22378.42627464276, 22465.185530107767, 22782.471557114448, 22794.145027602, 22868.306909726933, 22978.15869577538, 23045.624729802104, 23234.11737757053, 23640.755702333394, 25213.31488596427]",[],"{7: 3, 9: 6, 13: 4, 14: 2, 15: 6, 16: 4, 17: 2, 18: 1, 20: 2, 22: 1, 23: 2, 24: 3, 25: 5, 26: 5, 27: 4, 28: 4, 29: 3, 30: 3, 35: 6}"
79,departure,T2D,25800,155,0,"[12641.570908855105, 14290.059079207813, 16594.110636304275, 17543.493145085093, 17799.913633281052, 18237.675431182055, 18655.402905509232, 18767.426006007187, 18770.74424776886, 18909.861609379164, 19003.638066533862, 19029.721499086987, 19154.19603089367, 19237.413717241736, 19287.11742734335, 19383.90471405673, 19444.86508982299, 19575.49546882779, 19599.970843692383, 19653.810572550003, 19723.71528362436, 19849.134438114084, 19893.40385909336, 20031.415481041033, 20068.637429979706, 20123.665551469334, 20180.301665547606, 20191.902489571512, 20259.129701212394, 20284.399427602584, 20334.315283775082, 20427.21704955547, 20430.204390021245, 20450.997509743836, 20464.545253371467, 20499.183993515897, 20569.92233250849, 20587.32599385804, 20660.386713597225, 20679.871953997637, 20685.653492150508, 20691.171805930102, 20781.95185925252, 20814.459711150044, 20961.633705864675, 20972.367696016954, 20993.175199294972, 21042.140647321172, 21092.1859683766, 21164.531153724376, 21224.329754432238, 21247.406186738455, 21261.23332498731, 21261.747524743765, 21312.39773843278, 21338.178587629816, 21376.181389431284, 21489.87415649975, 21509.805042182285, 21522.626970453985, 21541.308971713446, 21808.566829835112, 21828.81314746071, 21900.868338082917, 21948.999272426125, 21952.277274595144, 22063.042267441182, 22071.75229085152, 22085.099504128313, 22089.68077021212, 22152.19681835077, 22243.206892354934, 22321.71425157818, 22379.37521719419, 22510.129849646226, 22518.96792662018, 22525.226986384965, 22528.122710938598, 22610.47299209628, 22666.94952312265, 22776.7398476478, 22783.24727385749, 22843.418207591236, 22848.1584723763, 22916.230997422477, 23013.957605026157, 23023.702971655966, 23045.80050169323, 23242.816586802626, 23249.604866990525, 23417.662789354792, 23478.36350144137, 23561.516545305352, 23600.91282705614, 23783.003456109407, 23814.430529429486, 23825.698165110352, 23852.553497819223, 24017.774847881086, 24206.577964308603, 24234.6298842897, 24449.07167697391, 24625.796054464612, 24832.471370552914, 25201.124777166704, 26448.638144551787]","[17097.55922008209, 17590.1218121976, 18050.422369190313, 18594.504194757472, 18826.484810451304, 19115.167409874633, 19558.469923806755, 19840.530248454204, 19907.431477364593, 19921.81624254057, 20099.864095941582, 20400.02514481797, 20429.45415635499, 20461.171579565496, 20484.861311570323, 20624.338533579976, 20659.495680452095, 20751.84780764374, 20917.419627028237, 20996.98740368992, 21054.761517702507, 21067.674835625072, 21366.323222643565, 21554.080883701834, 21811.7429023329, 22042.272127301738, 22121.48411218984, 22137.46898556978, 22156.57289792689, 22233.860043201337, 22270.89078813873, 22425.156791350793, 22440.034195521304, 22732.890493436636, 22741.593659962327, 22759.851904076415, 22894.561139236655, 23125.526757135907, 23129.856043200027, 23161.721393368887, 23622.03925893693, 23746.654238116498, 23855.512806574756, 23855.572124835915, 24164.390245112856, 24253.224874961557, 24391.392188407288, 24564.80946244877, 25590.209555944042]",[],{}
80,departure,T2F,25800,55,60,"[16499.724442738967, 17493.852990650044, 17601.20322855715, 17793.49043046946, 18378.665974132397, 18840.06196613334, 19475.362492846634, 19515.47979512776, 20242.86984078515, 20489.996950697983, 20583.04960609867, 20594.37246023393, 20812.101231803055, 20850.847933680343, 20993.3576471249, 21069.796809763313, 21078.572875669495, 21330.640566560374, 21432.745495110314, 21529.950315606573, 21651.755620412285, 21922.28556915243, 22115.04584121561, 22201.55206906219, 22482.557110950762, 22511.09294853568, 22757.569652559578, 22782.932191065716, 22853.889966427894, 22883.849292786486, 22892.708310296523, 23072.402477568463, 23250.486549872126, 23342.007776125178, 23869.818932935534, 23933.738311800254, 24204.88928004606, 26556.604593314092]","[15209.097146716465, 18250.488335519407, 18685.70459095608, 18937.950617909566, 19184.16928837139, 19191.326692070925, 19951.430674197658, 20073.701498578623, 20711.012663767506, 21757.126312728564, 22026.909404664402, 22796.81674641328, 23127.24312420636, 23127.288990787936, 23351.09874623116, 23672.371292480297, 25326.09624862001]",[],"{7: 1, 9: 5, 13: 3, 14: 3, 15: 1, 16: 1, 17: 4, 18: 2, 19: 1, 20: 3, 21: 6, 22: 2, 23: 2, 24: 5, 25: 1, 26: 1, 27: 4, 28: 4, 29: 2, 30: 3, 32: 2, 35: 4}"
81,departure,T2F,25800,56,62,"[14342.681656836177, 16425.553405837498, 18290.897555494448, 18962.023175279985, 19387.73086647966, 19869.91683887013, 20046.530675207792, 20105.429427306517, 20402.24212691059, 20516.95485281862, 20573.94364792177, 20749.87012789215, 20755.236311899767, 20843.988410818754, 20933.308928645216, 21163.2139742146, 21513.014637954646, 21530.573420712073, 21704.77490471073, 21712.417581032707, 21866.016678569184, 21924.93846056287, 21970.333703188626, 22005.35969146527, 22055.736111328944, 22252.28991774973, 22321.334134222358, 22390.898224647313, 22546.654407943748, 22872.662363226416, 23016.668992082512, 23377.911117230295, 23737.85496548925, 23785.825476154074, 23794.75144944204, 23928.29942250156, 24009.11435447582, 24653.663788609607]","[13829.987119959102, 16257.455252986785, 20169.428886837675, 20561.230891575862, 20608.358552451835, 20806.926433158293, 20832.799631026788, 21271.261658511372, 21439.863465184357, 21664.596778960695, 21779.476123996927, 21883.042420456426, 21970.147035085625, 22273.915696198135, 22570.25584297253, 22639.994459584057, 23161.01231508681, 24078.848376433583]",[],"{7: 8, 9: 3, 13: 2, 14: 3, 15: 3, 16: 2, 17: 2, 18: 4, 19: 1, 20: 1, 21: 1, 22: 4, 23: 5, 24: 3, 25: 4, 26: 1, 27: 2, 28: 2, 29: 1, 30: 1, 32: 4, 35: 5}"
82,departure,T2G,25800,45,49,"[13283.796919822162, 16291.843474396414, 16343.590592620623, 16976.30489707292, 19693.8847746087, 20473.330854395495, 20477.94408604462, 20480.50615650692, 20513.759794297282, 20623.90634847643, 20675.06735291259, 20684.77622551311, 20741.67954017517, 20947.945161347296, 20990.97892022928, 21161.023008982185, 21168.79720296429, 21224.65458733315, 21779.304900317, 21817.705511588276, 21853.868034382933, 21923.645957634693, 22042.039764878602, 22080.029504069145, 22198.602557690476, 22319.02397189842, 22821.89314476784, 23040.636826368536, 23183.630855310537, 23448.412499844966, 24232.492029934623]","[17425.69013486214, 18717.88718721413, 19398.40181892458, 19652.517769310496, 19914.650903832284, 19965.01031354627, 20677.53540235507, 21774.294939349067, 22137.298811658162, 22350.754043269128, 22411.912338175345, 22414.66128876907, 22432.883711515336, 23940.930243730232]",[],"{7: 5, 9: 3, 13: 1, 14: 4, 15: 3, 16: 5, 17: 1, 18: 2, 19: 4, 20: 2, 22: 2, 23: 2, 25: 3, 26: 3, 27: 3, 28: 3, 29: 1, 30: 2}"
83,departure,T2E,25800,78,81,"[15816.187213018215, 16363.611522790352, 17193.83544545871, 17424.94846988098, 17949.672611126305, 17961.024521596315, 18554.70819598213, 18721.408993629982, 18798.29946343595, 18941.30026013214, 19232.451621331984, 19246.87646815564, 19445.222044363323, 19929.322133612837, 20184.953762980742, 20240.836126061742, 20360.34155304864, 20382.775860042428, 20610.042142851926, 20866.759843532804, 21012.59353645456, 21210.152822247954, 21402.724530975753, 21460.616069945398, 21486.034324166892, 21842.217077809284, 21994.94096276852, 22003.70341126855, 22050.405702592285, 22061.565978111175, 22125.2002593779, 22154.06539046779, 22368.585897814253, 22509.06571313179, 22672.31131912631, 22692.057750043787, 22713.80379527621, 23014.970225359328, 23044.51436594886, 23074.545795228943, 23249.40948879358, 23262.219262986073, 23273.839931704875, 23377.669608176613, 23424.123613802476, 23539.966511015948, 23664.642104912717, 23776.445059528065, 24465.83664355601, 24859.756388286823, 24879.32922611605, 25121.985660526207, 25192.218650032504]","[17576.432588076827, 18735.404725796627, 19008.358651082508, 19186.523014044047, 19231.506541061797, 19237.447901211064, 19274.759165965377, 19462.866745679545, 19718.51950716666, 20589.4148456122, 20880.3344132778, 20974.05413022303, 21470.38172550795, 21611.751295747134, 22069.695699692445, 22097.614862115566, 22232.399855842934, 22489.25227061858, 22589.19568883299, 22589.972578687844, 22824.562866418386, 22907.45603593714, 23178.02209910693, 23963.34675923249, 24798.435210841402]",[],{37: 81}
84,departure,T2F,30000,102,102,"[15328.740532232154, 15824.249418938816, 16305.988234247985, 17062.794849929873, 17302.32537454203, 19002.092397643486, 19899.176349874182, 20933.131943136625, 20936.765659105895, 21262.823580124743, 21641.43935902537, 22199.951734759055, 22279.48746923256, 22289.30076029138, 22476.23926317494, 22521.4882632195, 22569.84105790306, 23314.18552704622, 23613.347015995256, 23632.00793444399, 23668.184880053526, 23743.244486752003, 23917.276104891098, 23918.96867845628, 24076.039952657462, 24284.419456182124, 24334.487713334114, 24411.749077411427, 24508.185034818573, 24532.500815405096, 24840.220900751545, 24890.790013048518, 24936.986329619052, 25162.106573674206, 25251.68522748711, 25305.944571930184, 25401.080937598897, 25429.927185979817, 25453.67454268625, 25478.594486265676, 25505.56639746334, 25585.66135303204, 25770.87254010562, 25815.92095182283, 26074.265037789963, 26085.189357281863, 26148.600427874502, 26158.58895157983, 26224.21457338357, 26389.011128526985, 26862.18941257365, 26880.29965943245, 26992.958341681206, 27165.26475695932, 27277.199447919953, 27451.637274344674, 27620.051965556442, 27744.20931228922, 27767.71915867366, 28437.109707873627, 28491.47070683795, 28554.052633130108, 29391.500544225186]","[18599.712157432303, 20736.106243771217, 21139.54320023433, 22321.227702499215, 22549.532553474157, 22988.629105345834, 23180.255443665872, 23401.50352434983, 23424.28318540288, 23678.613857485514, 23752.497444053293, 24922.80069674001, 25227.48778451239, 25565.550507730433, 26032.935832162617, 26064.121499950415, 26323.7493488612, 26324.829311815563, 26557.501150033542, 26621.4603551045, 26710.758713660824, 26880.19799564956, 26921.05040418029, 27506.341119590368, 27724.416687360215, 27842.114596885305, 29024.37564993362, 29326.61736359479]","[28320, 28320, 28320, 28320, 28320, 28320, 28320, 28320, 28320, 28320, 28320]","{13: 1, 14: 4, 16: 1, 17: 4, 18: 1, 19: 1, 20: 6, 21: 1, 22: 5, 23: 3, 24: 7, 25: 3, 28: 2, 29: 5, 30: 3, 32: 4, 35: 7, 43: 1, 45: 4, 46: 3, 48: 1, 53: 3, 54: 5, 58: 2, 62: 3, 64: 6, 65: 4, 67: 7, 86: 2, 93: 3}"
85,departure,T2F,25800,47,52,"[16669.012666600207, 16795.88771322376, 17507.27274002324, 17861.12385595164, 19294.354763266965, 19446.94793152666, 19491.293258301248, 19504.91587932111, 20114.842299907745, 20308.33999758899, 20577.45340995286, 20799.224314803552, 20983.72193951686, 21258.749422383084, 21266.5619578276, 21324.615445193696, 21416.596461919686, 21549.601668098443, 21578.74521282238, 21828.29640340583, 21832.70949124151, 22123.093404395222, 22179.608675880783, 22229.758115495602, 22564.017989366057, 22672.66468412032, 22713.161715531245, 23003.276060435976, 23372.74462095199, 23411.05798310846, 23690.72227807432, 23710.34936657818, 24934.726371410063]","[16205.201703238377, 17964.190306383178, 18576.655564115485, 20029.48096751596, 20101.539748627714, 20643.244905869207, 20644.84693668366, 21043.73313446194, 21089.23192822701, 21254.85170708474, 21270.377424256283, 21746.907384008715, 22867.56509966484, 23344.513181442595]",[],"{7: 2, 9: 2, 13: 5, 14: 1, 15: 4, 16: 6, 17: 5, 18: 1, 19: 2, 20: 2, 21: 3, 23: 1, 24: 2, 25: 1, 26: 4, 27: 3, 28: 1, 29: 2, 30: 2, 32: 1, 35: 2}"
86,departure,T2E,38100,86,90,"[24370.38704654102, 24745.888829494623, 27505.74950091434, 28896.729110048625, 29035.80732071736, 29054.81010433395, 29276.2429637885, 29300.228103920243, 29774.95860327855, 30083.424165901248, 30324.98120429627, 30460.35648093393, 30709.65575167779, 30984.62533477366, 31095.09523891358, 31215.98394684741, 31505.55571966277, 31614.57937961736, 31886.922872550338, 32046.105991407923, 32184.020395709795, 32185.317504018545, 32307.080186171002, 34972.34405920675, 34981.795897576194, 35031.31752424549, 35119.46916320335, 35324.882984983895, 35521.74062883933, 35729.727453808235, 35808.81357137249, 35863.98392771024, 35885.38494874078, 35889.2296769522, 36109.02672079915, 36647.64573162176, 36905.04925734965, 36959.53790718861, 36977.777808531, 37045.111244471176, 37104.12085073497, 37174.62151764809, 37206.68315375383, 37354.54564851591, 37478.75905690939, 37892.84758549685, 37941.403960830656, 38183.12461715878, 38231.40810874721, 38445.0192672675, 38730.85252558042, 38994.252574935665, 38996.23576714206]","[21319.98201183791, 24716.75897765476, 26062.810684691947, 27051.86756782512, 27272.41903019882, 27793.313984538916, 28240.50397061122, 28730.65942301611, 29694.31947051303, 30118.23971238945, 30246.887221206493, 31947.681041134623, 32064.728943170197, 32146.13087885157, 32301.978215502182, 32364.1704525341, 32586.915738478066, 32753.09970014903, 33861.693001504354, 35431.96314961458, 36166.98367962226, 36345.984526367, 37044.271022463894, 37973.08806991136]","[29940, 29940, 32520, 32760, 33060, 33060, 35340, 35340, 35340]","{166: 4, 168: 4, 172: 5, 174: 4, 177: 1, 180: 5, 184: 3, 187: 7, 188: 3, 190: 4, 191: 4, 192: 5, 194: 2, 195: 4, 196: 3, 197: 1, 198: 2, 199: 4, 200: 2, 202: 4, 204: 1, 207: 3, 211: 6, 223: 2, 227: 1, 229: 3, 241: 3}"
87,departure,T2G,25800,31,34,"[16780.45964057134, 17187.503793998865, 19191.9211172751, 19844.71135904912, 20118.086802886774, 20221.672388821447, 20432.516112477446, 20488.676327421363, 20997.93975420468, 21024.693929054003, 21137.25151687567, 21161.53053881582, 21164.108184522538, 21219.376774111886, 21647.55016194706, 21735.6805625243, 22178.263187915123, 22868.369560212217, 23455.941049172627, 23490.86663996527, 23591.11256199236, 23758.515772537943]","[16848.711914620624, 18839.765117028957, 19763.315067958833, 19975.900724792304, 20698.717696958593, 21159.828403593183, 22133.99439696644, 22198.077332263627, 23096.065879410668]",[],"{7: 1, 9: 2, 13: 1, 14: 3, 15: 3, 16: 1, 17: 2, 19: 1, 20: 2, 22: 2, 23: 2, 25: 2, 26: 3, 27: 4, 28: 2, 29: 2, 32: 1}"
88,departure,T2F,25800,77,76,"[17269.02121654551, 17405.86432132451, 18550.47664862043, 18719.201792703614, 19245.464600745963, 19359.989643985144, 19640.893130402783, 19746.643607299127, 20113.242034043662, 20178.47565778355, 20191.884804892325, 20282.0115437019, 20454.39148488279, 20515.49450474031, 20535.19916777714, 20538.731940900227, 20752.924088635114, 20764.756691116698, 20841.186142494917, 20922.298235256923, 21170.28592038468, 21239.723047562904, 21262.769512070074, 21271.702907335624, 21271.767764403954, 21327.395549892684, 21331.554116957468, 21360.103531315333, 21449.933791837335, 21585.306086850993, 21753.738842841158, 21793.348221217588, 21839.19073502908, 21980.674209421275, 21994.09831531923, 22048.176536401286, 22182.197219692982, 22187.79417226109, 22297.114298638196, 22380.851156975838, 22395.895932401672, 22465.62182898042, 22486.560928727224, 22580.116933907186, 22629.00117752436, 22812.37998005551, 22849.439609571604, 22942.38461599261, 23160.450628240025, 23216.763743011557, 23344.763120689313, 23569.04721010135]","[16313.622514054787, 17217.12598265954, 17234.370844612364, 18723.901117971902, 18789.852410713538, 19142.616596426687, 19205.95432043333, 19326.808446483872, 20211.640306178386, 20345.04212236125, 20494.792280708076, 20611.954808630217, 20696.423688848165, 21243.046452749626, 21258.34665072968, 21283.26543290749, 21371.63055505683, 21446.594506693564, 21727.768078024903, 21873.431157390503, 22614.82971496397, 23335.06342170765, 23534.427742984582, 23576.854156382207, 25100.98017206139]",[],"{7: 2, 9: 6, 13: 4, 14: 6, 15: 4, 16: 2, 17: 4, 19: 5, 20: 2, 21: 4, 22: 3, 23: 2, 24: 5, 25: 6, 26: 1, 27: 3, 28: 4, 29: 3, 30: 1, 32: 5, 35: 4}"
89,departure,T2D,25800,158,3,"[15915.240368313927, 16118.363441239833, 16494.4776125446, 16545.981946881053, 17995.90561131627, 18065.86155205641, 18446.12980879598, 18545.373608842492, 19095.560674150263, 19166.922552598866, 19185.67867167943, 19208.234047217622, 19215.402008251887, 19356.443411392484, 19432.364322083893, 19454.211412288787, 19548.778661202792, 19677.112600096407, 19938.905412893102, 19943.31757067819, 20121.2227229637, 20173.406786479063, 20178.866371061988, 20219.7008950437, 20257.066369841275, 20296.810732755723, 20339.951419867833, 20425.183484511475, 20425.21994466172, 20470.712055559376, 20494.48473325107, 20517.578853422572, 20518.17546569155, 20553.68144965883, 20563.31604453475, 20658.963664040763, 20685.862431650254, 20842.573614196586, 20891.442183246778, 20924.159718949508, 21010.21700188497, 21028.478864610544, 21049.49073681068, 21086.75821781101, 21173.38520641283, 21185.1924180601, 21190.356571784436, 21206.75527437739, 21246.459878685982, 21278.5225991914, 21518.830657194936, 21524.646233415886, 21581.15977545072, 21659.364104089695, 21744.84510813016, 21759.668791712425, 21854.1821102713, 21865.194761018847, 21873.05234723645, 21908.813375680187, 21911.80111297606, 22077.47926382145, 22172.51595367254, 22225.568087524247, 22285.13893901026, 22315.787547380598, 22326.153730896967, 22378.72051082864, 22382.651977286198, 22411.06061022737, 22429.642610078197, 22431.12680050853, 22458.587914781143, 22503.517762744945, 22712.635814777746, 22824.918056099927, 22843.07919904361, 22951.41486972602, 22963.368519895714, 22975.09215478929, 22989.901297635148, 23079.595786757178, 23117.77499575331, 23148.710530745186, 23200.658677476804, 23211.966880766242, 23230.70903912376, 23316.3124359746, 23356.654729469054, 23489.46051437347, 23551.65446241536, 23561.070622516534, 23581.692170838272, 23599.716876881917, 23663.811066845843, 23769.615847567682, 23900.182955066455, 23946.838496234974, 24107.939677364655, 24574.84542742054, 24620.928481530864, 24751.19387918352, 24842.20899728047, 25220.374968935575, 26096.247244700582, 26287.457530146236]","[16494.55702958941, 17872.314747306744, 18631.78988073421, 18818.24348445399, 18932.559946973746, 18976.003632857486, 18990.365110529485, 19079.42157127808, 19136.42522686446, 19355.691400497537, 19492.413957952853, 19526.286406742987, 19621.614375466314, 20259.304899169845, 20263.146046261823, 20337.741225554062, 20425.306050442887, 20704.989991936192, 20735.393278150907, 20770.35293863515, 20878.854930099737, 20974.00661397002, 21010.902370550837, 21391.53905767016, 21457.1316674357, 21562.1736197615, 21637.19642875506, 21644.08869261157, 21661.465873240006, 21724.36547089803, 21767.563692871223, 21780.826064589623, 21784.47062442559, 21897.130866971223, 22007.025491726963, 22073.540623379773, 22465.664434560473, 23037.14351097272, 23122.76439261739, 23215.71783755832, 23411.127606788545, 23455.727442852974, 23528.634659408446, 23813.25273177713, 23947.971832401243, 23991.808166349423, 24123.694536893214, 24266.57160132109, 24410.525419819754, 24780.51762695017, 24783.246730836036, 25092.357499078673]",[],"{7: 2, 16: 1}"
90,departure,T2F,25800,76,77,"[15184.931667693476, 15876.676523821725, 16683.6337452293, 17233.73988746469, 17878.83690011164, 18383.12757956533, 18855.870273792563, 19004.597954778634, 19013.925075301424, 19307.17388494705, 19587.455641297118, 19845.546715944285, 19848.147756742437, 20016.25309348671, 20035.583805085054, 20121.572622524753, 20266.987378836344, 20666.236724814073, 20748.322591010456, 20872.690003644624, 20998.59194456513, 21052.71104695846, 21241.651639184387, 21475.63463298836, 21488.392256678388, 21517.179637808596, 21571.68859654903, 21579.590402657504, 21604.929619996423, 21702.669920009663, 21863.353295716573, 21970.60948844301, 21979.05257627818, 22027.893790780767, 22092.543533542943, 22131.553973534756, 22335.800907952937, 22346.542314527826, 22411.829264765693, 22436.78131115927, 22486.103165561843, 22598.300657896736, 22707.675515832063, 22912.46666211218, 22939.153123073913, 23035.55229400154, 23162.704019392982, 23312.199532265546, 23370.012955425613, 24153.6289019304, 24408.13225374777]","[19554.121733030108, 19697.458876296023, 19965.68966731272, 20064.1263737309, 20466.568956557265, 21071.48333226905, 21146.986846919095, 21238.206306692915, 21342.233466742022, 21342.560959129358, 21474.807438653104, 21481.30587235187, 21526.54476716963, 21557.622581765212, 21808.568357618486, 21856.947176630303, 21874.36963397594, 21902.783939230558, 21910.608645774915, 22322.561299217115, 22882.3954731378, 23205.62852196337, 23511.8556053598, 24015.52980200411, 24680.038445924976]",[],"{7: 3, 9: 5, 13: 3, 14: 2, 15: 4, 16: 2, 17: 2, 18: 2, 19: 2, 20: 7, 21: 3, 22: 3, 23: 7, 24: 1, 25: 2, 26: 6, 27: 3, 28: 1, 29: 5, 30: 4, 32: 5, 35: 5}"
